ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
AutoShowLocalsWindow;0;3;18;0;4;0;0;2;5;1;5;1;1;0;1;0;0;0;0;0
AutosToolWindowContentProvider;0;3;18;0;4;1;0;4;9;1;5;1;1;0;1;0;0;0;0;0
AutosVariablesWindowValueNodesProvider;0;3;17;0;4;1;0;1;11;1;0;0;0;0;0;0;0;0;0;0
AutosWindowCommand;0;1;7;0;2;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0
BackgroundImageOptionDefinitionConstants;0;1;15;72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BackgroundImageOptionDefinitions;0;1;62;0;0;0;0;1;22;1;0;0;0;0;0;0;0;0;0;0
BackgroundImageOptionDefinitions;0;1;12;0;0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0
BackgroundImageOptionDefinitionService;0;5;21;0;6;0;0;0;9;0;4;1;1;0;0;0;0;0;0;0
BackgroundImageService;1;44;186;0;63;0;2;3;79;121;0;0;0;0;0;0;0;0;0;0
BackgroundImageSettings;0;2;23;0;2;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
BackgroundImageSettingsService;0;18;77;0;12;0;0;2;37;0;1;1;1;0;0;0;0;0;0;0
BamlAppSettingsPage;0;1;13;0;1;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
BamlBinaryReader;0;1;6;0;1;0;0;48;3;0;0;0;0;0;0;0;0;0;0;0
BamlBinaryWriter;0;1;6;0;1;0;0;48;3;0;0;0;0;0;0;0;0;0;0;0
BamlBlockNode;0;1;8;0;0;1;0;16;2;0;0;0;0;0;0;0;0;0;0;0
BamlConnectionId;0;1;4;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
BamlContext;0;14;58;0;15;0;0;14;19;1;0;0;0;0;0;0;0;0;0;0
BamlDecompiler;0;1;11;0;1;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0
BamlDecompilerOptions;0;2;16;54;4;0;0;3;8;3;0;0;0;0;0;0;0;0;0;0
BamlDisassembler;1;30;430;0;82;0;0;47;338;0;0;1;1;0;0;0;0;0;0;0
BamlDocument;0;1;11;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
BamlDocumentViewerToolTipProvider;0;2;11;0;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
BamlElement;0;1;10;0;0;0;0;41;2;0;0;0;0;0;0;0;0;0;0;0
BamlNode;0;21;95;1;24;0;2;46;19;0;0;0;0;0;0;0;0;0;0;0
BamlReader;0;63;214;0;65;0;0;6;84;1;0;1;1;0;0;0;1;0;0;0
BamlRecord;0;1;6;0;2;0;23;60;2;1;0;0;0;0;0;0;0;0;0;0
BamlRecordNode;0;1;6;0;0;1;0;21;1;0;0;0;0;0;0;0;0;0;0;0
BamlRefresher;0;2;18;0;2;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
BamlResourceElementNode;0;6;78;0;14;0;0;7;37;19;1;1;1;0;0;0;0;0;0;0
BamlResourceNodeProvider;0;4;21;0;5;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
BamlResourceProjectFile;0;4;31;0;3;1;0;4;8;0;0;0;0;0;0;0;0;0;0;0
