ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
ThrowExceptionConfigurator;0;1;7;41;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
DiscardConfigurator;0;1;7;41;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
PersistentActor;0;1;7;12;1;2;2;3;2;0;0;0;0;0;0;0;0;0;0;0
UntypedPersistentActor;0;1;28;47;7;2;1;2;12;21;0;0;0;0;0;0;0;0;0;0
ReceivePersistentActor;0;6;175;47;37;3;1;2;111;101;5;6;10;0;0;0;3;0;0;0
Update;0;1;23;46;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
ScheduledUpdate;0;1;10;41;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
PersistentView;0;3;78;56;10;1;0;15;29;28;0;0;0;0;0;0;0;0;0;0
PersistentView;0;4;54;32;10;1;0;15;21;19;0;0;0;0;0;0;0;0;0;0
ViewState;0;1;16;54;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
PersistentView;0;18;137;20;24;1;0;15;47;0;44;4;112;0;4;0;15;0;0;0
RequestRecoveryPermit;0;1;5;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
RecoveryPermitGranted;0;1;5;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
ReturnRecoveryPermit;0;1;5;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
RecoveryPermitter;0;11;61;1;14;2;0;4;23;0;1;1;1;0;0;0;0;0;0;0
PersistenceMessageSerializer;0;33;178;0;46;1;0;12;102;39;0;0;0;0;0;0;0;0;0;0
PersistenceSnapshotSerializer;0;6;46;0;9;1;0;2;26;4;0;0;0;0;0;0;0;0;0;0
PersistenceReflection;0;1;45;2;0;0;0;14;12;0;0;0;0;0;0;0;0;0;0;0
PersistentMessage;0;51;261;4;59;0;0;7;65;16;0;1;1;0;0;0;0;0;0;0
PersistentPayload;0;24;151;1;33;0;0;9;39;28;0;1;1;0;0;0;0;0;0;0
AtomicWrite;0;8;91;1;17;0;0;6;31;8;1;1;1;0;0;0;0;0;0;0
UnconfirmedDelivery;0;27;157;1;35;0;0;7;43;16;0;1;1;0;0;0;0;0;0;0
AtLeastOnceDeliverySnapshot;0;14;117;1;23;0;0;6;36;8;0;1;1;0;0;0;0;0;0;0
PersistentStateChangeEvent;0;18;125;1;27;0;0;5;33;28;0;1;1;0;0;0;0;0;0;0
PersistentFSMSnapshot;0;27;157;1;35;0;0;6;43;16;0;1;1;0;0;0;0;0;0;0
Snapshot;0;5;22;31;7;0;0;4;9;1;0;0;0;0;0;0;0;0;0;0
SnapshotMetadata;0;8;52;39;9;0;0;18;19;6;0;0;0;0;0;0;0;0;0;0
SaveSnapshotSuccess;0;4;18;37;7;0;0;5;10;3;0;0;0;0;0;0;0;0;0;0
DeleteSnapshotSuccess;0;4;18;37;7;0;0;4;10;3;0;0;0;0;0;0;0;0;0;0
DeleteSnapshotsSuccess;0;4;27;28;7;0;0;5;10;3;0;0;0;0;0;0;0;0;0;0
SaveSnapshotFailure;0;6;32;31;9;0;0;6;12;3;0;0;0;0;0;0;0;0;0;0
DeleteSnapshotFailure;0;6;26;36;9;0;0;5;12;3;0;0;0;0;0;0;0;0;0;0
DeleteSnapshotsFailure;0;6;26;36;9;0;0;6;12;3;0;0;0;0;0;0;0;0;0;0
SnapshotOffer;0;6;26;36;9;0;0;5;12;3;0;0;0;0;0;0;0;0;0;0
SnapshotSelectionCriteria;0;10;53;38;15;0;0;15;18;10;0;0;0;0;0;0;0;0;0;0
SelectedSnapshot;0;6;26;36;9;0;0;10;12;3;0;0;0;0;0;0;0;0;0;0
LoadSnapshot;0;7;33;36;10;0;0;5;14;3;0;0;0;0;0;0;0;0;0;0
LoadSnapshotResult;0;5;27;35;8;0;0;5;12;3;0;0;0;0;0;0;0;0;0;0
LoadSnapshotFailed;0;5;17;29;8;0;0;3;10;3;0;0;0;0;0;0;0;0;0;0
SaveSnapshot;0;7;28;39;9;0;0;5;14;3;0;0;0;0;0;0;0;0;0;0
DeleteSnapshot;0;4;20;41;6;0;0;5;12;3;0;0;0;0;0;0;0;0;0;0
DeleteSnapshots;0;6;27;35;9;0;0;5;12;3;0;0;0;0;0;0;0;0;0;0
LocalSnapshotStore;1;27;270;13;46;2;0;9;121;153;14;9;47;0;1;0;8;0;0;0
MemorySnapshotStore;0;14;64;4;21;2;0;5;30;17;9;5;7;0;2;0;1;0;0;0
SnapshotEntry;0;1;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
NoSnapshotStore;0;1;42;55;5;2;0;4;16;6;0;0;0;0;0;0;0;0;0;0
SnapshotStore;0;30;184;20;36;1;3;19;73;21;17;11;38;0;2;0;18;0;0;0
ReplayFilterSettings;0;7;33;50;0;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0
CircuitBreakerSettings;0;2;19;60;0;0;0;2;9;0;0;0;0;0;0;0;0;0;0;0
BatchingSqlJournalSetup;0;12;66;54;0;0;0;4;22;0;0;0;0;0;0;0;0;0;0;0
BatchingSqlJournal;0;80;696;16;107;2;0;13;259;270;1;3;14;0;2;0;5;0;0;0
JournalBufferOverflowException;0;1;11;35;0;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0
DefaultTimestampProvider;0;1;4;55;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
JournalEntry;0;1;18;60;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
WriteJournalBatch;0;1;8;46;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
AllPersistenceIds;0;1;8;46;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
MultiValueDictionaryExtensions;0;6;25;50;8;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0
SubscribePersistenceId;0;1;9;43;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
EventAppended;0;1;9;43;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
SubscribeAllPersistenceIds;0;1;6;33;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
CurrentPersistenceIds;0;1;9;43;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0
PersistenceIdAdded;0;1;9;43;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
SubscribeTag;0;1;9;43;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
TaggedEventAppended;0;1;9;43;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ReplayTaggedMessages;0;5;21;61;0;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0
ReplayedTaggedMessage;0;1;13;53;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
QueryConfiguration;0;3;54;56;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0
AbstractQueryExecutor;0;16;315;34;27;0;0;3;107;44;0;1;1;0;0;0;0;0;0;0
SqlJournal;0;30;341;25;54;3;0;12;166;204;19;16;80;0;14;0;31;0;2;3
JournalSettings;0;2;23;57;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0
SnapshotStoreSettings;0;3;22;58;0;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0
SnapshotEntry;0;1;16;58;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
QueryConfiguration;0;2;40;55;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
AbstractQueryExecutor;0;8;203;37;22;0;0;1;79;97;0;0;0;0;0;0;0;0;0;0
SqlSnapshotStore;0;5;130;31;16;2;0;2;62;19;7;3;11;0;0;0;0;0;0;0
StopMeasure;0;1;8;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
FailAt;0;1;9;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Measure;0;1;20;0;2;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
PerformanceTestException;0;1;15;53;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
Init;0;1;5;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
Finish;0;1;5;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
Done;0;1;5;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
Finished;0;1;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Store;0;1;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Stored;0;1;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
PerformanceTestActor;0;1;31;0;2;3;0;5;16;0;46;6;27;0;14;0;2;0;0;5
Program;0;8;56;3;8;0;0;4;24;0;3;2;2;0;1;0;1;0;0;0
ConnectionContext;0;4;20;37;5;0;0;2;11;0;4;1;1;0;0;0;0;0;0;0
SqliteJournalSettings;0;1;7;50;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
SqliteSnapshotSettings;0;1;7;50;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
SqlitePersistence;0;1;20;48;2;0;0;8;9;1;0;0;0;0;0;0;0;0;0;0
SqlitePersistenceProvider;0;1;7;41;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
BatchingSqliteJournalSetup;0;1;26;48;0;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0
BatchingSqliteJournal;0;1;46;32;3;0;0;1;15;1;0;0;0;0;0;0;0;0;0;0
SqliteJournal;0;1;42;36;3;0;0;3;23;3;0;0;0;0;0;0;0;0;0;0
SqliteQueryExecutor;0;1;34;37;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
SqliteSnapshotQueryExecutor;0;1;41;39;3;0;0;0;13;3;0;0;0;0;0;0;0;0;0;0
SqliteSnapshotStore;0;1;36;36;3;0;0;2;18;3;0;0;0;0;0;0;0;0;0;0
ClusterShardingExtensionProvider;0;1;8;38;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
HashCodeMessageExtractor;0;2;22;50;4;0;0;1;8;3;0;0;0;0;0;0;0;0;0;0
ClusterSharding;1;27;350;58;50;0;0;8;137;10;2;4;10;0;1;0;4;0;0;1
Extensions;0;2;13;31;2;0;0;0;5;0;38;1;8;0;0;0;0;0;0;0
RebalanceTick;0;1;5;37;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0
RebalanceDone;0;1;10;52;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
RebalanceWorker;0;7;55;26;9;1;0;2;21;0;1;1;1;0;0;0;0;0;0;0
ResendShardHost;0;1;11;50;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
DelayedShardRegionTerminated;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ClusterShardingGuardian;0;11;149;35;6;3;0;7;68;3;41;4;106;0;51;0;55;0;0;0
TunningParameters;0;3;60;51;0;0;0;12;2;0;0;0;0;0;0;0;0;0;0;0
ClusterShardingSettings;1;6;141;39;17;0;0;14;63;45;0;0;0;0;0;0;0;0;0;0
DDataShard;0;18;180;3;27;1;0;4;81;50;29;5;77;0;10;0;20;0;0;0
DDataShardCoordinator;0;41;248;4;51;1;0;6;133;55;30;5;111;0;25;0;37;0;0;0
EntityRecoveryStrategy;0;1;7;0;2;0;2;7;4;1;0;0;0;0;0;0;0;0;0;0
AllAtOnceEntityRecoveryStrategy;0;2;9;0;2;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
ConstantRateEntityRecoveryStrategy;0;4;43;14;6;1;0;1;18;3;29;3;18;0;0;0;4;0;0;0
EnumerableExtensions;0;1;9;40;1;0;0;0;5;0;30;4;4;0;0;0;0;0;0;0
PersistentShard;0;25;178;6;30;3;0;4;69;16;1;2;3;0;0;0;0;0;0;0
PersistentShardCoordinator;0;125;830;31;35;3;0;10;282;69;0;3;3;0;1;0;1;0;0;0
ClusterShardingMessageSerializer;0;54;281;18;79;2;0;13;183;305;8;21;27;0;2;0;3;0;0;0
ClusterShardingMessagesReflection;0;1;43;2;0;0;0;22;17;0;0;0;0;0;0;0;0;0;0;0
CoordinatorState;0;31;275;2;23;0;0;5;92;8;0;2;2;0;0;0;0;0;0;0
ActorRefMessage;0;12;99;1;21;0;0;4;28;28;1;1;1;0;0;0;0;0;0;0
ShardIdMessage;0;12;99;1;21;0;0;5;28;28;1;1;1;0;0;0;0;0;0;0
ShardHomeAllocated;0;18;125;1;27;0;0;5;34;28;0;1;1;0;0;0;0;0;0;0
ShardHome;0;18;125;1;27;0;0;5;34;28;0;1;1;0;0;0;0;0;0;0
EntityState;0;8;91;1;17;0;0;5;31;8;1;1;1;0;0;0;0;0;0;0
EntityStarted;0;12;99;1;21;0;0;5;28;28;1;1;1;0;0;0;0;0;0;0
EntityStopped;0;12;99;1;21;0;0;5;28;28;1;1;1;0;0;0;0;0;0;0
ShardStats;0;18;125;1;27;0;0;5;33;28;0;1;1;0;0;0;0;0;0;0
StartEntity;0;12;99;1;21;0;0;5;28;28;1;1;1;0;0;0;0;0;0;0
StartEntityAck;0;18;125;1;27;0;0;5;34;28;0;1;1;0;0;0;0;0;0;0
Shard;0;15;217;33;7;1;0;8;53;26;0;0;0;0;0;0;0;0;0;0
Shards;0;49;310;2;70;0;0;8;150;187;9;8;33;0;4;0;5;0;0;0
RememberEntityStarter;0;5;74;1;8;1;0;4;18;6;1;1;1;0;0;0;0;0;0;0
LeastShardAllocationStrategy;0;7;62;22;10;0;0;0;20;6;7;5;5;0;0;0;0;0;1;0
ShardCoordinator;0;78;403;5;102;0;0;13;207;140;14;17;71;0;10;0;22;0;1;0
Passivate;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
GracefulShutdown;0;1;8;27;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
ShardInitialized;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
GetCurrentRegions;0;1;8;27;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
CurrentRegions;0;1;9;43;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
GetClusterShardingStats;0;1;9;43;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ClusterShardingStats;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
GetShardRegionStats;0;1;8;27;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
GetShardRegionState;0;1;8;27;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
CurrentShardRegionState;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ShardRegionStats;0;1;9;43;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
ShardState;0;1;11;50;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ShardRegion;0;119;707;21;132;1;0;18;309;217;7;17;54;0;12;0;4;0;1;0
ClusterClient;0;42;350;21;51;1;0;8;129;23;16;7;69;0;8;0;12;0;0;2
ContactPointAdded;0;1;8;46;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ContactPointRemoved;0;1;8;46;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
SubscribeContactPoints;0;1;5;37;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
UnsubscribeContactPoints;0;1;5;37;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
GetContactPoints;0;1;5;37;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
ContactPoints;0;1;8;46;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ClusterClientReceptionist;0;6;70;41;9;0;0;10;37;21;0;0;0;0;0;0;0;0;0;0
ClusterClientReceptionistExtensionProvider;0;1;7;41;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
ClusterClientSettings;1;6;99;45;12;0;0;4;36;28;0;0;0;0;0;0;0;0;0;0
ClusterClientUp;0;1;8;46;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ClusterClientUnreachable;0;1;8;46;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
SubscribeClusterClients;0;1;5;37;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
UnsubscribeClusterClients;0;1;5;37;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
GetClusterClients;0;1;5;37;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
ClusterClients;0;1;8;46;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ClusterReceptionist;0;41;285;23;37;1;0;13;136;44;4;10;12;0;1;0;3;0;0;0
ClientResponseTunnel;0;6;34;24;7;1;0;1;12;0;0;0;0;0;0;0;0;0;0;0
ClusterReceptionistSettings;0;4;83;45;10;0;0;5;29;21;0;0;0;0;0;0;0;0;0;0
ClusterClientMessageSerializer;0;11;55;38;15;2;0;4;24;10;5;3;3;0;0;0;0;0;0;0
ClusterClientMessagesReflection;0;1;20;4;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
Contacts;0;8;91;1;17;0;0;5;31;8;1;1;1;0;0;0;0;0;0;0
Put;0;4;27;28;7;0;0;3;10;3;0;0;0;0;0;0;0;0;0;0
Remove;0;4;27;28;7;0;0;3;10;3;0;0;0;0;0;0;0;0;0;0
Subscribe;0;9;40;35;11;0;0;6;16;3;0;0;0;0;0;0;0;0;0;0
Unsubscribe;0;9;40;35;11;0;0;6;16;3;0;0;0;0;0;0;0;0;0;0
SubscribeAck;0;4;27;30;7;0;0;5;10;3;0;0;0;0;0;0;0;0;0;0
UnsubscribeAck;0;4;27;27;7;0;0;5;10;3;0;0;0;0;0;0;0;0;0;0
Publish;0;7;39;32;10;0;0;5;14;3;0;0;0;0;0;0;0;0;0;0
Send;0;7;39;32;10;0;0;5;14;3;0;0;0;0;0;0;0;0;0;0
SendToAll;0;7;39;32;10;0;0;5;14;3;0;0;0;0;0;0;0;0;0;0
GetTopics;0;1;6;33;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
CurrentTopics;0;4;27;28;7;0;0;2;11;3;0;0;0;0;0;0;0;0;0;0
DistributedPubSubExtensionProvider;0;1;7;41;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
DistributedPubSub;0;5;48;28;4;0;0;7;19;3;2;1;1;0;1;0;0;0;0;0
DistributedPubSubMediator;1;76;454;8;56;3;0;29;250;93;38;52;289;0;34;0;71;0;2;3
DistributedPubSubSettings;0;9;75;45;13;0;0;5;31;15;0;0;0;0;0;0;0;0;0;0
Prune;0;1;6;33;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
Count;0;1;5;37;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
CountSubscribers;0;1;8;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Bucket;0;7;38;36;9;0;0;6;14;1;0;0;0;0;0;0;0;0;0;0
ValueHolder;0;6;34;33;7;0;0;5;12;1;0;0;0;0;0;0;0;0;0;0
Status;0;6;34;27;7;0;0;4;10;1;0;0;0;0;0;0;0;0;0;0
Delta;0;4;23;30;6;0;0;5;9;1;0;0;0;0;0;0;0;0;0;0
DeltaCount;0;1;6;33;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
GossipTick;0;1;6;33;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
RegisterTopic;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Subscribed;0;1;11;50;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
Unsubscribed;0;1;11;50;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
SendToOneSubscriber;0;5;27;20;8;0;0;5;10;3;0;0;0;0;0;0;0;0;0;0
NoMoreSubscribers;0;1;5;37;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0
TerminateRequest;0;1;5;37;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0
NewSubscriberArrived;0;1;5;37;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0
MediatorRouterEnvelope;0;1;5;44;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
TopicLike;0;15;85;30;19;1;2;9;34;8;0;0;0;0;0;0;0;0;0;0
Topic;0;12;82;11;13;2;0;10;35;1;24;4;26;0;2;0;8;0;0;0
Group;0;3;22;31;3;2;0;3;8;0;4;1;1;0;0;0;0;0;0;0
Utils;0;3;19;60;6;0;0;3;8;3;0;0;0;0;0;0;0;0;0;0
PerGroupingBuffer;0;5;43;32;9;0;0;2;21;0;8;1;4;0;0;0;0;0;0;0
DistributedPubSubMessageSerializer;0;23;193;16;41;2;0;16;99;109;0;0;0;0;0;0;0;0;0;0
DistributedPubSubMessagesReflection;0;1;51;1;0;0;0;12;14;0;0;0;0;0;0;0;0;0;0;0
Status;0;34;253;1;23;0;0;5;72;8;0;2;2;0;0;0;0;0;0;0
Delta;0;47;370;1;17;0;0;5;112;8;0;3;3;0;0;0;0;0;0;0
Send;0;27;157;1;35;0;0;5;42;16;0;1;1;0;0;0;0;0;0;0
SendToAll;0;27;157;1;35;0;0;5;42;16;0;1;1;0;0;0;0;0;0;0
Publish;0;21;131;1;29;0;0;5;38;16;0;1;1;0;0;0;0;0;0;0
SendToOneSubscriber;0;15;105;0;23;0;0;5;32;16;0;1;1;0;0;0;0;0;0;0
HandOverToMe;0;1;6;33;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
HandOverInProgress;0;1;6;33;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
HandOverDone;0;1;6;33;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
TakeOverFromMe;0;1;6;33;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
Cleanup;0;1;6;33;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
StartOldestChangedBuffer;0;1;6;33;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
HandOverRetry;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
TakeOverRetry;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Uninitialized;0;1;6;33;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
YoungerData;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
BecomingOldestData;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
OldestData;0;1;11;50;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
WasOldestData;0;1;13;53;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
HandingOverData;0;1;11;50;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
StoppingData;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
EndData;0;1;6;33;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
DelayedMemberRemoved;0;1;9;43;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
SelfExiting;0;1;5;37;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
ClusterSingletonManagerIsStuckException;0;1;9;50;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ClusterSingletonManager;0;131;547;10;143;3;0;25;276;70;44;18;441;0;54;0;104;0;0;4
ClusterSingletonManagerSettings;1;6;69;49;10;0;0;4;35;21;0;0;0;0;0;0;0;0;0;0
ClusterSingletonProxy;0;17;180;17;23;3;0;3;99;65;27;14;68;0;19;0;7;0;0;6
ClusterSingletonProxySettings;1;6;67;52;9;0;0;4;30;15;0;0;0;0;0;0;0;0;0;0
MemberAgeOrdering;0;5;17;29;5;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0
OldestChangedBuffer;0;30;185;22;42;2;0;3;81;18;10;6;22;0;12;0;2;0;0;3
ClusterSingletonMessageSerializer;0;10;41;44;12;2;0;4;15;3;8;4;4;0;0;0;0;0;0;0
ActorMaterializer;0;4;47;65;16;0;1;22;30;66;0;0;0;0;0;0;0;0;0;0
ActorMaterializerHelper;0;2;10;47;2;0;0;16;3;0;0;0;0;0;0;0;0;0;0;0
AbruptTerminationException;0;1;16;42;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
MaterializationException;0;1;7;58;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AbruptStageTerminationException;0;1;7;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ActorMaterializerSettings;0;2;87;52;12;0;0;28;35;0;0;0;0;0;0;0;0;0;0;0
StreamSubscriptionTimeoutSettings;0;9;46;31;13;0;0;8;18;0;0;0;0;0;0;0;0;0;0;0
ActorMaterializerExtensions;0;1;5;80;1;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
Subscribe;0;1;8;46;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Request;0;1;11;54;1;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
Cancel;0;1;6;33;0;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0
SubscriptionTimeoutExceeded;0;1;6;33;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
ActorPublisher;0;43;270;35;52;1;0;9;67;0;0;0;0;0;0;0;0;0;0;0
ActorPublisherImpl;0;3;14;50;2;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0
ActorPublisherSubscription;0;2;11;56;2;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0
OnErrorBlock;0;1;10;52;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ActorPublisherState;0;2;30;57;5;1;0;3;12;0;3;1;1;0;0;0;0;0;0;0
OnSubscribe;0;1;9;43;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
OnNext;0;1;9;43;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0
OnError;0;1;9;43;0;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0
OnComplete;0;1;6;33;0;0;0;13;2;0;0;0;0;0;0;0;0;0;0;0
ActorSubscriber;0;19;112;33;25;1;3;9;37;0;0;0;0;0;0;0;0;0;0;0
ActorSubscriberImpl;0;5;26;57;8;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0
ActorSubscriberState;0;2;31;57;5;1;0;3;12;0;3;1;1;0;0;0;0;0;0;0
OneByOneRequestStrategy;0;2;6;57;2;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
ZeroRequestStrategy;0;1;6;57;1;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
WatermarkRequestStrategy;0;2;19;51;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
MaxInFlightRequestStrategy;0;2;17;54;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
Attributes;0;22;140;55;25;0;0;188;86;53;2;3;3;0;0;0;0;0;0;0
ActorAttributes;0;5;34;53;2;0;0;26;18;4;0;0;0;0;0;0;0;0;0;0
GraphDsl;0;1;95;51;7;0;0;18;61;1;20;24;24;0;0;0;0;0;0;0
UnzipWithCreator;0;1;7;41;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
UnzipWith;0;1;27;71;6;0;0;2;12;0;0;0;0;0;0;0;0;0;0;0
ZipWith;0;1;35;72;8;0;0;2;16;0;0;0;0;0;0;0;0;0;0;0
FanInShapeN;0;3;26;61;3;2;0;1;18;1;0;0;0;0;0;0;0;0;0;0
FanInShape;0;1;17;60;1;2;0;1;9;0;0;0;0;0;0;0;0;0;0;0
FanOutShape;0;1;17;59;1;2;0;1;9;0;0;0;0;0;0;0;0;0;0;0
