ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
ObjectCreateExpression;0;6;57;0;7;3;0;17;24;1;0;0;0;0;0;0;0;0;0;0
OutVarDeclarationExpression;0;3;40;0;6;3;0;14;17;1;0;0;0;0;0;0;0;0;0;0
ParenthesizedExpression;0;5;47;16;10;3;0;14;18;6;0;0;0;0;0;0;0;0;0;0
PointerReferenceExpression;1;3;47;0;6;3;0;15;19;1;0;0;0;0;0;0;0;0;0;0
PrimitiveExpression;0;10;110;1;14;3;0;15;23;10;5;1;6;0;0;0;4;0;0;0
QueryExpression;0;4;51;0;6;3;0;13;18;1;0;0;0;0;0;0;0;0;0;0
QueryClause;0;1;6;0;0;2;8;13;0;0;0;0;0;0;0;0;0;0;0;0
QueryContinuationClause;0;3;40;0;6;3;0;14;18;1;0;0;0;0;0;0;0;0;0;0
QueryFromClause;0;4;48;0;7;3;0;16;22;1;0;0;0;0;0;0;0;0;0;0
QueryLetClause;0;3;42;0;6;3;0;15;18;1;0;0;0;0;0;0;0;0;0;0
QueryWhereClause;0;2;28;0;5;3;0;12;12;1;0;0;0;0;0;0;0;0;0;0
QueryJoinClause;0;8;91;0;11;3;0;15;43;1;0;0;0;0;0;0;0;0;0;0
QueryOrderClause;0;2;28;0;5;3;0;12;12;1;0;0;0;0;0;0;0;0;0;0
QueryOrdering;0;4;36;0;6;2;0;12;14;1;0;0;0;0;0;0;0;0;0;0
QuerySelectClause;0;2;28;0;5;3;0;14;12;1;0;0;0;0;0;0;0;0;0;0
QueryGroupClause;0;3;38;0;6;3;0;12;19;1;0;0;0;0;0;0;0;0;0;0
SizeOfExpression;0;2;41;0;5;3;0;13;17;1;0;0;0;0;0;0;0;0;0;0
StackAllocExpression;0;4;45;0;7;3;0;14;21;1;0;0;0;0;0;0;0;0;0;0
ThisReferenceExpression;0;1;34;0;4;3;0;11;8;1;0;0;0;0;0;0;0;0;0;0
ThrowExpression;0;2;35;0;5;3;0;12;14;1;0;0;0;0;0;0;0;0;0;0
TupleExpression;0;2;23;0;5;3;0;9;9;1;0;0;0;0;0;0;0;0;0;0
TypeOfExpression;0;2;41;0;5;3;0;13;17;1;0;0;0;0;0;0;0;0;0;0
TypeReferenceExpression;0;2;31;0;5;3;0;12;13;1;0;0;0;0;0;0;0;0;0;0
UnaryOperatorExpression;0;28;113;0;33;3;0;18;29;4;0;0;0;0;0;0;0;0;0;0
UncheckedExpression;0;2;41;0;5;3;0;12;17;1;0;0;0;0;0;0;0;0;0;0
UndocumentedExpression;0;7;52;0;6;3;0;11;19;1;0;0;0;0;0;0;0;0;0;0
Attribute;0;4;48;2;8;2;0;23;16;3;0;0;0;0;0;0;0;0;0;0
AttributeSection;0;4;94;19;6;2;0;23;32;0;0;0;0;0;0;0;0;0;0;0
Comment;0;4;68;4;6;2;0;13;13;1;0;0;0;0;0;0;0;0;0;0
Constraint;0;3;40;0;6;2;0;19;13;1;0;0;0;0;0;0;0;0;0;0
DelegateDeclaration;0;7;47;0;10;3;0;18;19;1;0;0;0;0;0;0;0;0;0;0
ExternAliasDeclaration;0;2;50;0;5;2;0;11;16;1;0;0;0;0;0;0;0;0;0;0
NamespaceDeclaration;1;11;101;2;14;2;0;22;35;10;0;0;0;0;0;0;0;0;0;0
NewLineNode;0;2;71;1;5;2;0;10;14;3;0;0;0;0;0;0;0;0;0;0
LinePreprocessorDirective;0;1;17;0;0;3;0;1;2;0;0;0;0;0;0;0;0;0;0;0
PragmaWarningPreprocessorDirective;0;2;46;0;1;3;0;5;15;0;4;2;2;0;0;0;0;0;0;0
PreProcessorDirective;1;3;60;4;6;2;2;12;10;1;0;0;0;0;0;0;0;0;0;0
TextNode;0;2;50;0;5;2;0;8;9;1;0;0;0;0;0;0;0;0;0;0
TypeDeclaration;0;13;82;0;11;3;0;25;27;1;0;0;0;0;0;0;0;0;0;0
TypeParameterDeclaration;0;7;69;0;7;2;0;20;22;1;0;0;0;0;0;0;0;0;0;0
UsingAliasDeclaration;0;3;62;0;6;2;0;15;29;1;0;0;0;0;0;0;0;0;0;0
UsingDeclaration;0;6;71;0;10;2;0;18;31;3;0;0;0;0;0;0;0;0;0;0
WhitespaceNode;0;2;48;0;5;2;0;8;10;1;0;0;0;0;0;0;0;0;0;0
Identifier;0;12;121;0;14;2;0;48;37;6;0;0;0;0;0;0;0;0;0;0
IdentifierExpressionBackreference;0;5;23;0;4;1;0;5;7;0;0;0;0;0;0;0;0;0;0;0
MemberType;0;11;97;0;14;3;0;20;37;3;0;0;0;0;0;0;0;0;0;0
AnyNode;0;2;16;0;2;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
AnyNodeOrNull;0;2;20;0;2;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0
Backreference;0;4;20;0;3;1;0;2;6;0;0;0;0;0;0;0;0;0;0;0
BacktrackingInfo;0;1;4;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0
Choice;0;5;35;0;9;1;0;2;16;0;0;0;0;0;0;0;0;0;0;0
PatternExtensions;0;4;39;23;10;0;0;4;15;15;0;0;0;0;0;0;0;0;0;0
NamedNode;0;2;23;0;1;1;0;2;5;0;0;0;0;0;0;0;0;0;0;0
OptionalNode;0;4;28;0;4;1;0;4;11;0;0;0;0;0;0;0;0;0;0;0
Pattern;0;16;70;6;19;0;11;36;20;3;0;0;0;0;0;0;0;0;0;0
Repeat;0;12;41;2;12;1;0;4;13;0;0;0;0;0;0;0;0;0;0;0
PrimitiveType;0;22;115;0;28;3;0;14;23;13;0;0;0;0;0;0;0;0;0;0
Role;0;2;22;24;2;0;1;32;5;1;0;0;0;0;0;0;0;0;0;0
Roles;0;1;52;7;0;0;0;139;48;0;0;0;0;0;0;0;0;0;0;0
SimpleType;0;9;110;0;11;3;0;24;42;3;0;0;0;0;0;0;0;0;0;0
BlockStatement;0;5;110;0;10;3;0;39;41;4;0;0;0;0;0;0;0;0;0;0
BreakStatement;0;1;27;0;4;3;0;11;10;1;0;0;0;0;0;0;0;0;0;0
CheckedStatement;0;2;35;0;5;3;0;12;15;1;0;0;0;0;0;0;0;0;0;0
ContinueStatement;0;1;27;0;4;3;0;12;10;1;0;0;0;0;0;0;0;0;0;0
DoWhileStatement;0;3;53;0;6;3;0;15;22;1;0;0;0;0;0;0;0;0;0;0
EmptyStatement;0;1;34;0;4;3;0;11;8;1;0;0;0;0;0;0;0;0;0;0
ExpressionStatement;0;2;34;0;5;3;0;18;13;1;0;0;0;0;0;0;0;0;0;0
FixedStatement;0;4;41;0;7;3;0;16;19;1;0;0;0;0;0;0;0;0;0;0
ForeachStatement;0;5;63;0;8;3;0;19;28;1;0;0;0;0;0;0;0;0;0;0
ForStatement;0;5;47;9;8;3;0;17;23;1;0;0;0;0;0;0;0;0;0;0
GotoStatement;0;3;45;0;5;3;0;13;18;1;0;0;0;0;0;0;0;0;0;0
GotoCaseStatement;0;2;35;7;5;3;0;12;15;1;0;0;0;0;0;0;0;0;0;0
GotoDefaultStatement;0;1;31;0;4;3;0;11;12;1;0;0;0;0;0;0;0;0;0;0
IfElseStatement;0;4;58;0;7;3;0;15;26;1;0;0;0;0;0;0;0;0;0;0
LabelStatement;0;2;35;0;5;3;0;15;14;1;0;0;0;0;0;0;0;0;0;0
LockStatement;0;3;38;0;6;3;0;14;17;1;0;0;0;0;0;0;0;0;0;0
ReturnStatement;0;2;38;0;5;3;0;13;16;1;0;0;0;0;0;0;0;0;0;0
Statement;0;4;80;0;3;2;27;46;26;4;1;1;1;0;0;0;0;0;0;0
SwitchStatement;0;3;44;0;6;3;0;17;19;1;0;0;0;0;0;0;0;0;0;0
SwitchSection;0;4;69;0;6;2;0;18;24;0;0;0;0;0;0;0;0;0;0;0
CaseLabel;0;2;41;6;5;2;0;13;15;1;0;0;0;0;0;0;0;0;0;0
ThrowStatement;0;2;38;0;5;3;0;13;16;1;0;0;0;0;0;0;0;0;0;0
TryCatchStatement;1;4;42;0;7;3;0;14;22;1;0;0;0;0;0;0;0;0;0;0
CatchClause;1;7;133;0;7;2;0;20;49;0;0;0;0;0;0;0;0;0;0;0
UncheckedStatement;0;2;35;0;5;3;0;12;15;1;0;0;0;0;0;0;0;0;0;0
UnsafeStatement;0;2;28;0;5;3;0;12;12;1;0;0;0;0;0;0;0;0;0;0
UsingStatement;0;3;39;7;6;3;0;13;18;1;0;0;0;0;0;0;0;0;0;0
VariableDeclarationStatement;0;4;47;0;8;3;0;22;21;3;2;1;1;0;0;0;0;0;0;0
WhileStatement;0;3;46;0;6;3;0;16;19;1;0;0;0;0;0;0;0;0;0;0
YieldBreakStatement;0;1;31;0;4;3;0;12;12;1;0;0;0;0;0;0;0;0;0;0
YieldReturnStatement;0;2;35;0;5;3;0;13;15;1;0;0;0;0;0;0;0;0;0;0
SyntaxExtensions;0;8;44;6;13;0;0;6;10;15;0;0;0;0;0;0;0;0;0;0
SyntaxTree;0;12;69;23;16;2;0;19;17;3;0;0;0;0;0;0;0;0;0;0
TextLocationConverter;0;6;29;0;9;1;0;0;12;6;0;0;0;0;0;0;0;0;0;0
TokenRole;0;4;38;15;0;2;0;106;8;0;0;0;0;0;0;0;0;0;0;0
TupleAstType;0;2;30;0;6;3;0;10;17;3;6;2;2;0;0;0;0;0;0;0
TupleTypeElement;0;4;61;0;6;2;0;11;24;1;0;0;0;0;0;0;0;0;0;0
Accessor;0;10;67;4;7;3;0;25;19;1;0;0;0;0;0;0;0;0;0;0
ConstructorDeclaration;0;5;45;0;8;3;0;18;20;1;0;0;0;0;0;0;0;0;0;0
ConstructorInitializer;0;7;80;0;8;2;0;14;23;1;0;0;0;0;0;0;0;0;0;0
DestructorDeclaration;0;3;37;0;6;3;0;17;15;1;0;0;0;0;0;0;0;0;0;0
EntityDeclaration;0;8;76;3;11;2;14;39;32;4;2;2;2;0;0;0;2;0;0;0
EnumMemberDeclaration;0;4;32;0;7;3;0;13;14;1;0;0;0;0;0;0;0;0;0;0
EventDeclaration;0;4;41;4;7;3;0;17;15;1;0;0;0;0;0;0;0;0;0;0
CustomEventDeclaration;0;7;49;7;10;3;0;18;26;1;0;0;0;0;0;0;0;0;0;0
FieldDeclaration;0;4;37;5;7;3;0;18;13;1;0;0;0;0;0;0;0;0;0;0
FixedFieldDeclaration;0;4;32;0;7;3;0;14;14;1;0;0;0;0;0;0;0;0;0;0
FixedVariableInitializer;0;3;59;0;6;2;0;15;20;1;0;0;0;0;0;0;0;0;0;0
IndexerDeclaration;1;8;75;5;11;3;0;19;32;1;0;0;0;0;0;0;0;0;0;0
MethodDeclaration;0;10;57;6;12;3;0;22;25;1;0;0;0;0;0;0;0;0;0;0
OperatorDeclaration;0;34;192;5;41;3;0;20;54;9;0;0;0;0;0;0;0;0;0;0
ParameterDeclaration;0;7;126;0;10;2;0;33;45;0;0;0;0;0;0;0;0;0;0;0
PropertyDeclaration;0;9;62;6;12;3;0;22;33;1;0;0;0;0;0;0;0;0;0;0
VariableInitializer;0;5;120;0;6;2;0;26;39;0;0;0;0;0;0;0;0;0;0;0
TypeSystemAstBuilder;1;282;1034;12;319;0;0;60;506;548;2;19;27;0;1;0;1;0;0;0
CSharpAmbience;0;65;288;0;78;0;0;25;141;56;0;0;0;0;0;0;0;0;1;0
CSharpFormattingOptions;0;1;702;21;1;0;0;14;3;0;0;0;0;0;0;0;0;0;0;0
CSharpOutputVisitor;1;267;2284;3;436;0;0;148;1336;10471;0;3;3;0;0;0;0;0;0;0
FormattingOptionsFactory;0;1;339;8;7;0;0;3;14;15;0;0;0;0;0;0;0;0;0;0
InsertMissingTokensDecorator;0;20;103;3;26;2;0;17;48;0;0;1;1;0;0;0;0;0;0;0
InsertParenthesesVisitor;0;92;302;13;111;1;0;26;92;124;0;1;1;0;0;0;0;0;0;0
InsertRequiredSpacesDecorator;0;37;126;11;45;2;0;5;31;0;0;0;0;0;0;0;0;0;0;0
InsertSpecialsDecorator;0;15;95;20;24;2;0;8;41;24;0;0;0;0;0;0;0;0;0;0
TokenWriter;0;2;31;27;17;0;3;15;25;120;0;0;0;0;0;0;0;0;0;0
DecoratingTokenWriter;0;2;62;0;13;1;3;7;28;0;0;0;0;0;0;0;0;0;0;0
TextWriterTokenWriter;0;75;406;9;93;1;0;13;142;112;0;0;0;0;0;0;0;0;0;0
AliasNamespaceResolveResult;0;1;11;21;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
AliasTypeResolveResult;0;1;11;21;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
AwaitResolveResult;0;7;27;37;1;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0
CastResolveResult;0;1;11;65;0;2;0;3;2;0;0;0;0;0;0;0;0;0;0;0
CSharpConversions;1;343;986;13;389;0;0;25;367;952;1;18;18;0;18;0;0;0;1;0
CSharpInvocationResolveResult;0;17;83;18;15;3;0;6;13;0;0;0;0;0;0;0;0;0;0;0
CSharpOperators;0;61;865;2;22;0;0;12;335;58;14;146;146;0;0;0;2;0;0;0
CSharpResolver;0;564;1985;16;651;0;0;48;724;1602;0;16;16;0;0;0;2;0;1;0
DynamicInvocationResolveResult;0;1;17;48;1;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0
DynamicMemberResolveResult;0;1;16;27;2;1;0;2;4;1;0;0;0;0;0;0;0;0;0;0
LambdaResolveResult;0;1;19;68;3;1;1;7;4;3;0;0;0;0;0;0;0;0;0;0
DecompiledLambdaResolveResult;1;6;51;15;7;2;0;8;12;1;0;0;0;0;0;0;0;0;0;0
LambdaConversion;0;1;6;0;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0
Log;0;10;59;0;14;0;0;3;16;0;0;0;0;0;0;0;0;0;0;0
MemberLookup;0;153;463;21;164;0;0;7;141;43;2;12;12;0;7;0;1;0;9;0
MethodListWithDeclaringType;0;1;16;54;0;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0
MethodGroupResolveResult;0;20;130;32;22;1;0;11;44;10;0;1;1;0;0;0;0;0;1;0
OverloadResolution;0;212;680;20;207;0;0;22;132;131;0;4;4;0;0;0;0;0;1;0
ReducedExtensionMethod;0;4;214;0;10;0;0;4;20;0;0;0;0;0;0;0;0;0;0;0
RenameCallbackArguments;0;3;14;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
TypeInference;1;194;751;13;213;0;0;20;282;321;2;19;20;0;14;0;8;0;0;0
CombineQueryExpressions;0;23;124;8;27;0;0;19;65;10;0;0;0;0;0;0;0;0;0;0
LetIdentifierAnnotation;0;1;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
FlattenSwitchBlocks;0;5;16;0;5;0;0;6;6;0;5;1;1;0;0;0;0;0;0;0
IntroduceExtensionMethods;1;29;140;0;35;1;0;24;80;0;2;4;4;0;2;0;1;0;0;0
IntroduceQueryExpressions;1;67;242;6;72;0;0;16;118;13;0;0;0;0;0;0;0;0;0;0
NormalizeBlockStatements;1;21;122;0;35;1;0;23;59;97;0;0;0;0;0;0;0;0;0;0
PrettifyAssignments;0;37;84;6;41;1;0;20;28;6;0;0;0;0;0;0;0;0;0;0
RemoveCLSCompliantAttribute;0;7;17;0;7;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
AliasNamespaceReference;0;3;35;2;6;1;0;6;9;0;0;0;0;0;0;0;0;0;0;0
CSharpTypeResolveContext;0;2;60;0;5;0;0;12;14;0;0;0;0;0;0;0;0;0;0;0
MemberTypeOrNamespaceReference;0;10;73;5;13;1;0;7;21;0;0;0;0;0;0;0;0;0;0;0
ResolvedUsingScope;0;17;141;2;1;0;0;19;34;3;0;0;0;0;0;0;0;0;0;0
SimpleTypeOrNamespaceReference;0;7;61;6;11;1;0;8;16;0;0;0;0;0;0;0;0;0;0;0
TypeOrNamespaceReference;0;3;19;54;6;0;3;12;8;3;0;0;0;0;0;0;0;0;0;0
UsingScope;0;14;87;25;10;1;0;14;22;0;0;0;0;0;0;0;0;0;0;0
ImportScopeInfo;0;1;14;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
DebugInfoGenerator;0;16;120;3;28;1;0;18;61;62;1;2;2;0;2;0;0;0;0;0
DecompilerException;0;23;109;6;25;1;0;2;52;3;0;0;0;0;0;0;0;0;0;0
DecompilerSettings;1;19;188;17;3;0;0;37;22;1;0;0;0;0;0;0;0;0;0;0
ContextTrackingVisitor;0;1;75;0;8;1;0;7;25;0;0;0;0;0;0;0;0;0;0;0
DecimalConstantTransform;0;10;28;0;11;1;0;9;8;1;0;0;0;0;0;0;0;0;0;0
DeclareVariables;1;50;267;25;60;0;0;27;93;5;0;2;2;0;0;0;0;0;0;0
EscapeInvalidIdentifiers;0;8;24;0;10;0;0;3;12;3;4;1;1;0;0;0;0;0;0;0
RemoveCompilerGeneratedAssemblyAttributes;0;7;17;0;7;0;0;6;5;0;0;0;0;0;0;0;0;0;0;0
FixNameCollisions;0;16;45;4;17;0;0;9;18;1;8;1;4;0;1;0;2;0;0;0
IntroduceUsingDeclarations;0;29;178;11;6;0;0;21;86;5;1;2;2;0;0;0;1;0;0;0
PatternStatementTransform;1;102;666;4;127;2;0;39;448;263;1;7;7;0;1;0;3;0;0;0
TransformContext;0;1;22;35;0;0;0;25;2;0;0;0;0;0;0;0;0;0;0;0
CSharpDecompiler;1;230;947;11;272;0;0;60;534;484;1;19;19;0;2;0;12;0;2;0
ExpressionBuilder;1;327;1412;9;408;1;0;100;995;1063;1;18;18;0;10;0;3;0;1;0
StatementBuilder;1;150;668;13;182;1;0;67;387;263;1;11;11;0;1;0;4;0;0;0
AddCheckedBlocks;0;34;242;19;22;0;0;11;63;7;0;2;2;0;0;0;0;0;0;0
ConvertConstructorCallIntoInitializer;0;1;11;15;1;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
ConvertConstructorCallIntoInitializerVisitor;0;55;159;7;59;1;0;24;96;4;4;8;8;0;1;0;2;0;0;0
TypePattern;0;9;28;6;10;1;0;4;5;0;0;0;0;0;0;0;0;0;0;0
LdTokenPattern;0;4;20;0;5;1;0;4;7;1;0;0;0;0;0;0;0;0;0;0
TypeOfPattern;0;1;22;0;2;1;0;2;12;1;0;0;0;0;0;0;0;0;0;0
IntroduceUnsafeModifier;0;35;127;4;46;1;0;21;51;62;1;2;2;0;0;0;0;0;0;0
ReplaceMethodCallsWithOperators;0;52;179;15;59;1;0;11;91;20;0;1;1;0;2;0;0;0;0;0
WholeProjectDecompiler;0;73;411;7;83;0;0;9;235;22;1;8;8;0;0;0;0;0;0;0
AddXmlDocumentationTransform;0;13;54;3;14;0;0;7;26;0;0;0;0;0;0;0;0;0;0;0
DecompileRun;0;4;29;0;4;0;0;8;14;0;3;1;1;0;0;0;0;0;0;0
ILParser;0;14;71;6;20;0;0;3;23;19;0;0;0;0;0;0;0;0;0;0
ILInstructionExtensions;0;1;13;0;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
CombineExitsTransform;0;14;36;35;15;0;0;8;18;1;0;0;0;0;0;0;0;0;0;0
DynamicIsEventAssignmentTransform;0;26;74;28;29;0;0;11;29;6;0;0;0;0;0;0;0;0;0;0
ReduceNestingTransform;0;73;240;32;87;0;0;15;134;26;2;7;7;0;2;0;1;0;1;0
LocalFunctionDecompiler;0;11;80;4;14;0;0;3;41;153;0;0;0;0;0;0;0;0;0;0
UserDefinedLogicTransform;0;62;180;15;68;0;0;14;51;0;0;0;0;0;0;0;0;0;0;0
AssemblyResolutionException;0;1;13;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AssemblyNameReference;0;18;79;0;13;0;0;4;31;1;0;0;0;0;0;0;0;0;0;0
AssemblyReference;0;4;36;0;5;0;0;3;25;3;0;0;0;0;0;0;0;0;0;0
CodeMappingInfo;0;5;37;39;7;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0
EnumUnderlyingTypeResolveException;0;1;10;0;0;1;0;2;4;0;0;0;0;0;0;0;0;0;0;0
PEFileNotSupportedException;0;1;10;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0
MetadataTokenHelpers;0;5;23;14;6;0;0;2;6;1;0;0;0;0;0;0;0;0;0;0
GetPotentiallyNestedClassTypeReference;0;21;69;8;22;0;0;1;26;0;2;2;2;0;0;0;4;0;1;0
IdStringMemberReference;0;8;44;0;9;0;0;1;8;1;0;0;0;0;0;0;0;0;0;0
IdStringProvider;0;82;299;14;91;0;0;7;117;30;0;0;0;0;0;0;0;0;0;0
XmlDocLoader;0;15;96;1;19;0;0;2;54;8;0;0;0;0;0;0;0;0;0;0
XmlDocumentationProvider;0;49;309;14;48;0;0;1;114;87;0;0;0;0;0;0;0;0;0;0
AsyncAwaitDecompiler;1;278;740;16;302;0;0;37;331;46;0;4;4;0;0;0;2;0;0;0
AwaitInCatchTransform;0;46;130;14;49;0;0;17;54;2;0;0;0;0;0;0;0;0;0;0
AwaitInFinallyTransform;0;77;164;18;79;0;0;16;81;0;0;0;0;0;0;0;0;0;0;0
YieldReturnDecompiler;0;245;760;21;264;0;0;32;385;0;1;11;13;0;15;0;1;0;0;0
ResourceMemoryStream;0;1;9;10;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0
FullTypeNameSignatureDecoder;0;1;65;0;14;0;0;1;23;91;0;0;0;0;0;0;0;0;0;0
GenericContext;0;9;47;0;12;0;0;8;24;0;0;0;0;0;0;0;0;0;0;0
DotNetCorePathFinder;0;31;147;0;31;0;0;4;67;21;2;4;4;0;3;0;0;0;0;0
DotNetCorePathFinderExtensions;0;10;38;17;10;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
ReferenceLoadInfo;0;5;41;0;7;0;0;2;16;0;2;1;1;0;0;0;0;0;0;0
JsonArray;0;6;92;37;8;0;0;4;23;0;0;0;0;0;0;0;0;0;0;0
JsonObject;0;7;130;35;12;0;0;5;27;0;0;0;0;0;0;0;0;0;0;0
JsonParseException;0;5;39;48;5;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0
JsonReader;0;64;304;5;79;0;0;4;131;0;0;0;0;0;0;0;0;0;0;0
TextScanner;0;23;135;23;31;0;0;1;39;0;0;0;0;0;0;0;0;0;0;0
MethodSemanticsLookup;0;7;60;1;2;0;0;3;24;1;0;0;0;0;0;0;0;0;0;0
ILOpCodeExtensions;0;5;62;1;8;0;0;0;11;4;0;0;0;0;0;0;0;0;0;0
PEFile;0;19;134;4;23;0;0;42;57;28;0;1;1;0;0;0;0;0;0;0
SignatureBlobComparer;0;55;157;21;62;0;0;0;50;15;0;0;0;0;0;0;0;0;0;0
UniversalAssemblyResolver;0;109;442;2;135;0;0;3;190;305;0;3;3;0;2;0;0;0;0;0
UnresolvedAssemblyNameReference;0;1;10;0;0;0;0;1;3;0;9;1;1;0;1;0;0;0;0;0
DynamicInstruction;0;11;56;0;15;0;0;4;25;3;0;0;0;0;0;0;0;0;0;0
DynamicConvertInstruction;0;1;31;0;3;0;0;3;14;3;0;0;0;0;0;0;0;0;0;0
DynamicInvokeMemberInstruction;0;6;42;0;7;0;0;3;18;1;0;0;0;0;0;0;0;0;0;0
DynamicGetMemberInstruction;0;2;28;0;3;0;0;3;11;1;0;0;0;0;0;0;0;0;0;0
DynamicSetMemberInstruction;0;4;36;0;5;0;0;3;11;1;0;0;0;0;0;0;0;0;0;0
DynamicGetIndexInstruction;0;3;27;0;4;0;0;2;14;1;0;0;0;0;0;0;0;0;0;0
DynamicSetIndexInstruction;0;3;27;0;4;0;0;2;14;1;0;0;0;0;0;0;0;0;0;0
DynamicInvokeConstructorInstruction;0;3;27;0;4;0;0;2;14;1;0;0;0;0;0;0;0;0;0;0
DynamicBinaryOperatorInstruction;0;4;36;0;5;0;0;4;12;1;0;0;0;0;0;0;0;0;0;0
DynamicLogicOperatorInstruction;0;4;42;0;6;0;0;4;14;3;0;0;0;0;0;0;0;0;0;0
DynamicUnaryOperatorInstruction;0;5;41;2;4;0;0;3;12;1;0;0;0;0;0;0;0;0;0;0
DynamicInvokeInstruction;0;3;26;0;4;0;0;2;13;1;0;0;0;0;0;0;0;0;0;0
DynamicIsEventInstruction;0;1;25;0;2;0;0;3;10;1;0;0;0;0;0;0;0;0;0;0
ILAstWritingOptions;0;6;52;18;3;0;0;84;9;0;0;0;0;0;0;0;0;0;0;0
LdFlda;0;7;20;4;7;1;0;18;5;0;0;0;0;0;0;0;0;0;0;0
NullableUnwrap;0;4;36;38;4;0;0;4;15;0;2;1;1;0;0;0;0;0;0;0
NullableRewrap;0;2;22;12;2;0;0;3;5;0;0;0;0;0;0;0;0;0;0;0
StLoc;0;3;12;42;3;1;0;47;6;0;0;0;0;0;0;0;0;0;0;0
CallIndirect;0;13;118;5;22;1;0;11;42;0;1;2;2;0;0;0;0;0;0;0
DefaultValue;0;1;4;50;0;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0
DynamicCallSiteTransform;0;166;489;6;170;0;0;17;160;0;0;1;1;0;0;0;0;0;0;0
EarlyExpressionTransforms;0;14;75;5;21;1;0;12;37;16;0;0;0;0;0;0;0;0;0;0
ExpressionTreeCast;0;2;21;0;2;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0
HighLevelLoopTransform;1;65;264;21;76;0;0;14;113;30;1;2;4;0;2;0;1;0;0;0
NamedArgumentTransform;0;27;87;16;30;0;0;12;34;0;1;1;1;0;0;0;0;0;0;0
IntroduceDynamicTypeOnLocals;0;11;24;0;11;0;0;8;4;0;0;0;0;0;0;0;0;0;0;0
NullPropagationStatementTransform;0;2;9;0;2;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
ProxyCallReplacer;0;27;83;5;29;0;0;13;24;1;0;0;0;0;0;0;0;0;0;0
StringToInt;0;4;36;0;5;1;0;12;14;1;0;0;0;0;0;0;0;0;0;0
UsingInstruction;0;1;17;0;1;1;0;14;12;0;0;0;0;0;0;0;0;0;0;0
InlineReturnTransform;0;15;46;26;16;0;0;9;13;0;0;0;0;0;0;0;0;0;0;0
SwitchOnNullableTransform;0;48;121;19;51;0;0;11;52;0;0;0;0;0;0;0;0;0;0;0
SwitchOnStringTransform;1;31;74;2;34;0;0;12;35;2;2;2;2;0;3;0;0;0;0;0
TransformExpressionTrees;1;367;1054;1;410;0;0;26;430;0;1;11;11;0;3;0;0;0;0;0
TupleTransform;0;17;55;15;18;0;0;4;12;0;0;0;0;0;0;0;0;0;0;0
UsingTransform;0;108;195;23;114;0;0;15;94;0;5;11;11;0;0;0;6;0;0;0
ControlFlowGraph;0;15;77;44;18;0;0;16;26;0;0;0;0;0;0;0;0;0;0;0
StateRangeAnalysis;0;38;138;25;39;0;0;20;54;0;0;0;0;0;0;0;0;0;0;0
SymbolicAnalysisFailedException;0;1;5;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
SymbolicEvaluationContext;0;25;63;7;26;0;0;6;27;0;0;0;0;0;0;0;0;0;0;0
Await;0;1;5;0;0;1;0;13;0;0;0;0;0;0;0;0;0;0;0;0
ILVariableCollection;0;12;92;7;22;0;0;25;26;0;0;0;0;0;0;0;0;0;0;0
LockInstruction;0;1;15;0;1;1;0;11;10;0;0;0;0;0;0;0;0;0;0;0
NullCoalescingInstruction;0;3;43;4;5;1;0;12;16;0;0;0;0;0;0;0;0;0;0;0
ThreeValuedBoolAnd;0;2;10;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
