ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
GenericMovieDbInfo;0;41;203;14;43;0;0;3;92;0;6;8;13;0;0;0;0;0;1;0
MovieDbImageProvider;0;18;141;11;24;0;0;3;56;19;24;7;46;0;0;0;6;0;0;0
MovieDbProvider;1;34;439;48;49;0;0;18;128;117;0;0;0;0;0;0;0;0;0;0
MovieDbSearch;1;22;229;58;28;0;0;5;83;4;20;3;58;0;4;0;14;0;0;0
MovieDbTrailerProvider;0;1;26;0;3;0;0;1;8;3;0;0;0;0;0;0;0;0;0;0
MovieDbMovieExternalId;0;5;16;11;5;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
MovieDbSeriesExternalId;0;1;10;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
MovieDbMovieCollectionExternalId;0;3;10;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
MovieDbPersonExternalId;0;1;10;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
MovieDbCollectionExternalId;0;1;10;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
ImdbExternalId;0;7;15;11;7;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ImdbPersonExternalId;0;1;10;9;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
MovieMetadataService;0;5;28;0;6;1;0;1;7;1;0;0;0;0;0;0;0;0;0;0
TrailerMetadataService;0;5;26;0;6;1;0;1;6;1;0;0;0;0;0;0;0;0;0;0
TmdbImageSettings;0;1;11;0;1;0;0;12;1;0;0;0;0;0;0;0;0;0;0;0
TmdbSettingsResult;0;1;4;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0
MusicGenreMetadataService;0;1;10;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
AlbumMetadataService;1;10;77;0;14;1;0;1;30;4;8;7;7;0;0;0;0;0;0;0
ArtistMetadataService;0;3;21;0;4;1;0;1;7;1;4;1;1;0;0;0;0;0;0;0
AudioDbAlbumImageProvider;0;7;72;1;11;0;0;1;24;4;0;0;0;0;0;0;0;0;0;0
AudioDbAlbumProvider;1;17;188;0;25;0;0;4;58;22;0;0;0;0;0;0;0;0;0;0
AudioDbArtistImageProvider;0;11;110;0;15;0;0;1;36;4;0;0;0;0;0;0;0;0;0;0
AudioDbArtistProvider;0;15;183;7;23;0;0;4;52;22;0;0;0;0;0;0;0;0;0;0
AudioDbAlbumExternalId;0;1;10;9;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AudioDbOtherAlbumExternalId;0;1;10;9;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AudioDbArtistExternalId;0;1;10;9;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AudioDbOtherArtistExternalId;0;2;10;9;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
AudioMetadataService;0;5;20;0;5;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0
Extensions;1;7;57;0;11;0;0;0;39;6;14;10;10;0;0;0;0;0;0;0
MovieDbMusicVideoProvider;0;1;16;0;3;0;0;1;7;3;0;0;0;0;0;0;0;0;0;0
MusicBrainzAlbumProvider;0;78;608;8;67;0;0;3;191;34;4;1;31;0;11;0;5;0;1;0
MusicBrainzArtistProvider;0;28;216;7;35;0;0;1;73;20;0;0;0;0;0;0;0;0;1;0
MusicBrainzReleaseGroupExternalId;0;2;10;9;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
MusicBrainzAlbumArtistExternalId;0;1;10;9;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
MusicBrainzAlbumExternalId;0;2;10;9;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
MusicBrainzArtistExternalId;0;1;10;9;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
MusicBrainzOtherArtistExternalId;0;2;10;9;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
MusicBrainzTrackId;0;1;10;9;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ImvdbId;0;1;10;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
MusicVideoMetadataService;0;5;20;0;5;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0
OmdbImageProvider;0;6;67;5;9;0;0;1;20;4;0;0;0;0;0;0;0;0;0;0
OmdbItemProvider;1;28;245;2;39;0;0;2;83;0;12;1;36;0;0;0;11;0;2;0
OmdbProvider;0;64;360;13;72;0;0;2;136;29;0;3;3;0;0;0;0;0;0;0
MovieDbPersonImageProvider;0;9;93;0;14;0;0;4;36;8;24;4;30;0;0;0;3;0;0;0
MovieDbPersonProvider;0;16;254;16;24;0;0;6;90;20;0;2;2;0;0;0;1;0;1;0
PersonMetadataService;0;1;10;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
TvdbPersonImageProvider;0;4;84;0;8;0;0;5;33;8;7;4;7;0;0;0;0;0;1;0
PhotoAlbumMetadataService;0;1;10;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
PhotoMetadataService;0;1;10;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
PlaylistItemsProvider;0;12;123;0;19;0;0;0;52;8;16;5;25;0;0;0;0;0;0;0
PlaylistMetadataService;0;2;25;0;3;1;0;1;5;1;0;0;0;0;0;0;0;0;0;0
StudioMetadataService;0;1;10;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
StudiosImageProvider;0;9;143;7;21;0;0;0;64;54;1;2;2;0;0;0;1;0;1;0
SubtitleManager;0;26;284;1;37;0;0;2;101;29;11;9;37;0;1;0;10;0;3;0
DummySeasonProvider;0;19;143;7;22;0;0;2;59;4;17;11;31;0;0;0;4;0;0;0
EpisodeMetadataService;0;14;63;0;15;1;0;1;15;1;0;0;0;0;0;0;0;0;0;0
MissingEpisodeProvider;0;50;263;13;57;0;0;4;95;0;24;19;84;0;14;0;21;0;3;0
OmdbEpisodeProvider;0;6;51;3;8;0;0;1;16;1;0;0;0;0;0;0;0;0;0;0
SeasonMetadataService;0;12;66;0;16;1;0;1;20;6;1;1;1;0;0;0;0;0;0;0
SeriesMetadataService;0;11;70;1;13;1;0;4;17;3;0;0;0;0;0;0;0;0;0;0
MovieDbEpisodeImageProvider;0;10;86;1;14;1;0;4;30;8;27;4;33;0;0;0;5;0;0;0
MovieDbEpisodeProvider;0;29;148;8;31;1;0;1;39;3;1;2;2;0;0;0;0;0;0;0
MovieDbProviderBase;0;8;192;1;13;0;2;4;53;9;0;0;0;0;0;0;0;0;0;0
MovieDbSeasonProvider;0;17;226;3;24;0;0;2;67;22;0;0;0;0;0;0;0;0;0;0
MovieDbSeriesImageProvider;0;11;123;12;17;0;0;4;46;19;27;7;46;0;0;0;6;0;0;0
MovieDbSeriesProvider;0;56;525;1;67;0;0;9;180;15;1;6;6;0;0;0;0;0;1;0
TvDbClientManager;0;17;194;2;30;0;0;9;87;91;4;10;10;0;0;0;0;0;0;0
TvdbEpisodeImageProvider;0;8;93;1;12;0;0;5;30;8;0;0;0;0;0;0;0;0;0;0
TvdbEpisodeProvider;0;22;190;1;25;0;0;4;59;0;0;0;0;0;0;0;0;0;0;0
TvdbSeasonImageProvider;0;14;117;0;18;0;0;5;37;6;17;4;25;0;0;0;3;0;0;0
TvdbSeriesImageProvider;0;12;115;0;16;0;0;5;37;6;17;4;25;0;0;0;3;0;0;0
TvdbSeriesProvider;0;43;342;6;54;0;0;10;160;32;5;6;19;0;0;0;3;0;1;0
TvdbUtils;0;6;26;7;7;0;0;8;8;1;0;0;0;0;0;0;0;0;0;0
Zap2ItExternalId;0;1;10;9;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
TvdbExternalId;0;1;10;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
TvdbSeasonExternalId;0;1;10;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
TvdbEpisodeExternalId;0;1;10;0;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
UserMetadataService;0;1;10;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
VideoMetadataService;0;1;11;8;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
YearMetadataService;0;1;10;0;1;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
ConfigurationFactory;0;1;14;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ConfigurationExtension;0;1;7;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
EntryPoint;0;9;58;0;12;0;0;1;11;4;0;0;0;0;0;0;0;0;0;0
BaseNfoParser;0;140;713;8;149;0;0;1;240;2;2;12;21;0;0;0;1;0;3;0
EpisodeNfoParser;0;31;160;6;33;1;0;0;44;1;0;0;0;0;0;0;0;0;0;0
MovieNfoParser;0;25;123;7;26;1;0;0;35;1;0;0;0;0;0;0;0;0;0;0
SeasonNfoParser;0;5;29;14;5;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0
SeriesNfoParser;0;13;72;6;13;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0
AlbumNfoProvider;0;1;21;0;2;1;0;0;7;1;0;0;0;0;0;0;0;0;0;0
ArtistNfoProvider;0;1;21;0;2;1;0;0;7;1;0;0;0;0;0;0;0;0;0;0
BaseNfoProvider;0;6;48;0;9;0;0;1;14;6;0;0;0;0;0;0;0;0;0;0
BaseVideoNfoProvider;0;2;34;0;3;1;0;1;9;1;2;1;1;0;0;0;0;0;0;0
EpisodeNfoProvider;0;1;24;0;2;1;0;0;8;1;0;0;0;0;0;0;0;0;0;0
MovieNfoProvider;0;1;7;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
MusicVideoNfoProvider;0;1;7;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
VideoNfoProvider;0;1;7;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
SeasonNfoProvider;0;1;19;0;2;1;0;0;7;1;0;0;0;0;0;0;0;0;0;0
SeriesNfoProvider;1;1;19;0;2;1;0;0;7;1;0;0;0;0;0;0;0;0;0;0
AlbumNfoSaver;0;9;69;0;14;1;0;1;25;15;2;2;2;0;0;0;0;0;0;0
ArtistNfoSaver;0;7;62;0;12;1;0;1;23;15;1;1;1;0;0;0;0;0;0;0
BaseNfoSaver;0;120;774;5;140;0;6;9;336;184;0;6;6;0;0;0;0;0;0;0
EpisodeNfoSaver;0;19;86;0;23;1;0;1;30;10;0;0;0;0;0;0;0;0;0;0
MovieNfoSaver;0;19;92;7;24;1;0;2;29;15;0;0;0;0;0;0;0;0;0;0
SeasonNfoSaver;0;6;50;0;10;1;0;1;13;10;0;0;0;0;0;0;0;0;0;0
SeriesNfoSaver;0;6;62;1;10;1;0;1;26;10;0;0;0;0;0;0;0;0;0;0
BaseXmlProvider;0;6;49;2;9;0;0;1;14;6;0;0;0;0;0;0;0;0;0;0
XmlProviderUtils;0;1;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
CollectionFolderLocalImageProvider;0;2;19;5;3;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
EpisodeLocalLocalImageProvider;0;7;54;0;9;0;0;0;17;3;0;0;0;0;0;0;0;0;0;0
InternalMetadataFolderImageProvider;0;8;54;3;9;0;0;2;11;1;0;0;0;0;0;0;0;0;0;0
LocalImageProvider;0;74;358;4;88;0;0;0;103;27;3;10;14;0;11;0;0;0;2;0
BaseItemXmlParser;0;193;997;8;209;0;0;0;286;0;1;7;16;0;0;0;1;0;1;0
BoxSetXmlParser;1;11;73;1;12;1;0;0;17;1;0;0;0;0;0;0;0;0;0;0
PlaylistXmlParser;0;12;77;1;13;1;0;0;18;1;0;0;0;0;0;0;0;0;0;0
BoxSetXmlProvider;0;1;19;0;2;1;0;0;7;1;0;0;0;0;0;0;0;0;0;0
PlaylistXmlProvider;0;1;19;0;2;1;0;1;7;1;0;0;0;0;0;0;0;0;0;0
BaseXmlSaver;0;65;357;6;78;0;2;3;153;78;0;1;1;0;0;0;0;0;0;0
BoxSetXmlSaver;0;3;22;0;5;1;0;1;5;3;0;0;0;0;0;0;0;0;0;0
PlaylistXmlSaver;0;5;36;0;8;1;0;2;11;6;0;0;0;0;0;0;0;0;0;0
ImageProcessor;0;74;557;16;99;0;0;2;207;114;0;1;1;0;0;0;1;0;0;0
NullImageEncoder;0;1;26;0;4;0;0;0;10;6;0;0;0;0;0;0;0;0;0;0
PhotoProvider;0;24;131;2;25;0;0;0;21;1;0;0;0;0;0;0;0;0;0;0
BigEndianBinaryReader;0;1;21;0;3;1;0;1;10;3;0;0;0;0;0;0;0;0;0;0
Cell;0;1;13;0;2;0;0;4;4;1;0;0;0;0;0;0;0;0;0;0
CellPlaybackInfo;0;1;24;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
CellPositionInfo;0;1;11;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
Chapter;0;1;12;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
Dvd;0;16;124;2;12;0;0;2;65;0;4;6;6;0;0;0;4;0;0;0
DvdTime;0;3;22;0;1;0;0;4;7;0;0;0;0;0;0;0;0;0;0;0
Program;0;1;8;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
ProgramChain;0;9;73;5;9;0;0;4;36;0;1;1;1;0;0;0;3;0;0;0
Title;0;3;44;4;5;0;0;3;19;1;0;0;0;0;0;0;0;0;0;0
BDInfoSettings;0;1;15;16;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
BDROM;0;71;369;2;56;0;0;7;101;8;0;0;0;0;0;0;0;0;0;0
LanguageCodes;0;461;469;0;461;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
TSCodecAC3;0;62;273;3;62;0;0;4;52;0;0;0;0;0;0;0;0;0;0;0
TSCodecAVC;0;25;119;6;25;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
TSCodecDTS;0;19;126;0;19;0;0;4;30;0;0;0;0;0;0;0;0;0;0;0
TSCodecDTSHD;0;41;207;4;41;0;0;4;47;0;0;0;0;0;0;0;0;0;0;0
TSCodecLPCM;0;21;94;9;21;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
TSCodecMPEG2;0;18;173;8;18;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
TSCodecMVC;0;1;11;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
TSCodecTrueHD;0;25;142;7;25;0;0;4;29;0;0;0;0;0;0;0;0;0;0;0
TSCodecVC1;0;18;104;0;18;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
TSInterleavedFile;0;1;10;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
TSPlaylistFile;0;197;1110;1;193;0;0;13;148;45;0;0;0;0;0;0;0;0;0;0
TSDescriptor;0;1;17;0;1;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0
TSStream;0;72;276;0;5;0;4;14;9;1;0;0;0;0;0;0;0;0;0;0
TSVideoStream;0;23;148;0;1;1;0;11;9;0;0;0;0;0;0;0;0;0;0;0
TSAudioStream;0;27;154;0;6;1;0;12;15;1;0;0;0;0;0;0;0;0;0;0
TSGraphicsStream;0;1;14;0;1;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0
TSTextStream;0;1;14;0;1;1;0;4;4;0;0;0;0;0;0;0;0;0;0;0
TSStreamBuffer;0;8;87;0;15;0;0;11;19;0;0;0;0;0;0;0;0;0;0;0
TSStreamClip;0;10;74;0;4;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0
TSStreamClipFile;0;12;190;0;12;0;0;6;27;0;0;0;0;0;0;0;0;0;0;0
TSStreamState;0;1;37;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
TSPacketParser;0;1;59;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
TSStreamDiagnostics;0;1;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
TSStreamFile;0;244;1253;2;246;0;0;24;62;0;0;0;0;0;0;0;0;0;0;0
ActivityLogEntryPoint;0;34;401;5;59;0;0;0;172;15;0;0;0;0;0;0;0;0;0;0
ActivityManager;0;5;44;0;7;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0
ActivityRepository;0;27;244;0;33;1;0;5;111;15;26;3;87;0;2;0;34;0;0;0
BaseApplicationPaths;0;1;35;60;0;0;1;2;8;0;0;0;0;0;0;0;0;0;0;0
BaseConfigurationManager;0;15;199;26;28;0;1;3;84;64;10;6;24;0;2;0;4;0;0;0
ConfigurationHelper;0;4;28;30;4;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0
ApplicationHost;1;100;1207;15;149;0;0;23;543;1496;6;39;89;0;0;0;6;0;1;0
CertificateInfo;0;1;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
ZipClient;0;8;114;24;16;0;0;0;38;15;0;0;0;0;0;0;0;0;0;0
BrandingConfigurationFactory;0;1;14;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
BrowserLauncher;0;3;25;34;5;0;0;1;7;3;0;0;0;0;0;0;0;0;0;0
ChannelDynamicMediaSourceProvider;0;2;20;0;3;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0
ChannelImageProvider;0;1;31;0;5;0;0;1;14;10;3;1;1;0;0;0;0;0;0;0
ChannelManager;0;132;955;1;170;0;0;6;347;405;7;22;73;0;1;0;18;0;3;0
ChannelPostScanTask;0;3;60;3;6;0;0;1;23;4;1;1;1;0;0;0;0;0;1;0
RefreshChannelsScheduledTask;0;1;34;10;2;0;0;1;11;1;0;0;0;0;0;0;0;0;0;0
CollectionImageProvider;0;9;59;1;11;1;0;0;21;1;37;5;36;0;0;0;14;0;0;0
CollectionManager;1;28;250;2;39;0;0;3;111;18;2;6;6;0;2;0;4;0;0;0
CollectionManagerEntryPoint;0;7;49;20;9;0;0;1;11;1;0;0;0;0;0;0;0;0;0;0
ConfigurationOptions;0;1;8;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ServerConfigurationManager;1;19;128;26;27;1;0;2;39;34;0;0;0;0;0;0;0;0;0;0
CryptographyProvider;0;7;133;4;18;0;0;1;46;24;0;0;0;0;0;0;0;0;0;0
BaseSqliteRepository;0;20;239;5;35;0;6;7;78;74;6;1;16;0;0;0;2;0;0;0
ReaderWriterLockSlimExtensions;0;3;45;15;2;0;0;0;12;3;0;0;0;0;0;0;0;0;0;0
CleanDatabaseScheduledTask;0;3;43;0;4;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0
ManagedConnection;0;2;59;0;12;0;0;8;22;0;0;0;0;0;0;0;0;0;0;0
SqliteDisplayPreferencesRepository;0;9;156;21;18;1;0;5;79;7;6;2;11;0;0;0;2;0;0;0
SqliteExtensions;0;24;342;4;58;0;0;1;118;186;2;1;8;0;0;0;0;0;0;0
SqliteItemRepository;0;837;5108;2;928;1;0;8;1912;3329;7;43;438;0;10;0;226;0;1;6
SqliteUserDataRepository;0;29;288;13;42;1;0;6;121;46;13;3;46;0;0;0;8;0;0;0
SqliteUserRepository;0;14;190;10;22;1;0;5;81;0;20;4;48;0;0;0;17;0;0;0
TypeMapper;0;2;21;40;3;0;0;1;12;1;8;2;2;0;0;0;0;0;0;0
DeviceId;0;7;70;0;10;0;0;1;23;4;0;0;0;0;0;0;0;0;0;0
DeviceManager;0;26;303;0;43;0;0;1;124;84;0;3;3;0;2;0;2;0;0;0
DeviceManagerEntryPoint;0;7;49;20;9;0;0;1;11;1;0;0;0;0;0;0;0;0;0;0
DevicesConfigStore;0;1;14;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
UploadConfigExtension;0;1;7;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CommonProcess;0;10;107;0;12;0;0;0;24;0;1;2;2;0;0;0;2;0;0;0
ProcessFactory;0;1;7;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
DtoService;1;222;1088;8;249;0;0;2;342;188;11;43;137;0;6;0;8;0;0;0
AutomaticRestartEntryPoint;0;11;92;0;16;0;0;0;26;0;3;3;3;0;0;0;1;0;0;0
ExternalPortForwarding;0;31;239;2;42;0;0;0;86;18;0;0;0;0;0;0;0;0;0;0
LibraryChangedNotifier;0;41;322;17;56;0;0;0;142;61;5;19;19;0;2;0;5;0;0;0
RecordingNotifier;0;3;60;1;9;0;0;0;17;19;3;2;2;0;0;0;0;0;0;0
RefreshUsersMetadata;1;2;39;13;3;0;0;0;12;1;0;0;0;0;0;0;0;0;0;0
ServerEventNotifier;0;4;118;24;19;0;0;0;37;79;0;0;0;0;0;0;0;0;0;0
StartupWizard;0;5;35;25;6;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0
UdpServerEntryPoint;0;4;44;31;6;0;0;1;9;1;0;0;0;0;0;0;0;0;0;0
UserDataChangeNotifier;0;9;111;1;15;0;0;0;38;7;7;4;9;0;1;0;3;0;0;0
HttpClientInfo;0;1;5;44;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
HttpClientManager;0;73;559;11;96;0;0;1;207;283;0;0;0;0;0;0;0;0;0;0
FileWriter;0;15;136;13;10;0;0;2;32;1;0;0;0;0;0;0;0;0;0;0
HttpListenerHost;1;85;632;4;121;0;0;13;235;542;1;8;8;0;0;0;0;0;1;0
HttpResultFactory;1;65;482;13;93;0;0;6;178;146;0;1;1;0;0;0;2;0;0;0
RangeRequestWriter;1;15;137;20;12;0;0;1;32;1;0;0;0;0;0;0;0;0;0;0
ResponseFilter;0;11;55;19;12;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0
AuthorizationContext;0;30;166;10;35;0;0;1;47;6;0;0;0;0;0;0;0;0;0;0
AuthService;0;42;178;6;49;0;0;0;44;22;0;0;0;0;0;0;0;0;0;0
SessionContext;0;3;36;0;7;0;0;0;14;3;0;0;0;0;0;0;0;0;0;0
StreamWriter;0;8;66;25;5;0;0;1;18;0;0;0;0;0;0;0;0;0;0;0
WebSocketConnection;0;17;127;35;20;0;0;1;48;2;0;0;0;0;0;0;0;0;0;0
BaseDynamicImageProvider;0;36;219;0;51;0;0;0;84;64;7;4;19;0;0;0;7;0;0;1
ExtendedFileSystemInfo;0;1;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
FileRefresher;0;21;165;5;29;0;0;1;61;12;1;3;3;0;0;0;0;0;1;0
IsoManager;0;4;32;41;7;0;0;0;17;0;5;2;2;0;0;0;0;0;0;0
LibraryMonitor;1;43;376;20;66;0;0;1;136;217;16;7;74;0;8;0;14;0;0;0
LibraryMonitorStartup;0;1;16;0;2;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
ManagedFileSystem;0;94;557;16;140;0;0;1;214;684;4;7;28;0;0;0;7;0;2;0
MbLinkShortcutHandler;0;5;34;0;6;0;0;0;17;1;0;0;0;0;0;0;0;0;0;0
StreamHelper;0;15;141;0;20;0;0;0;53;3;0;0;0;0;0;0;0;0;0;0
CoreResolutionIgnoreRule;0;17;87;32;17;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0
DefaultAuthenticationProvider;0;20;152;8;28;0;0;1;72;16;0;0;0;0;0;0;0;0;0;0
DefaultPasswordResetProvider;0;7;100;0;8;0;0;1;33;0;0;0;0;0;0;0;0;0;0;0
ExclusiveLiveStream;0;1;26;0;2;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0
LibraryManager;1;326;2245;11;449;0;0;12;976;4477;7;82;180;0;23;0;20;0;3;4
LiveStreamHelper;0;20;124;3;21;0;0;0;33;0;3;4;4;0;0;0;0;0;0;0
MediaSourceManager;1;115;685;3;146;0;0;3;250;240;6;22;45;0;0;0;9;0;3;0
MediaStreamSelector;0;38;162;7;44;0;0;1;72;15;15;25;30;0;0;0;2;0;0;0
MusicManager;0;8;102;0;15;0;0;1;41;26;12;3;14;0;3;0;0;0;1;0
PathExtensions;0;6;28;22;6;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0
ResolverHelper;0;22;103;28;27;0;0;1;47;10;1;2;2;0;0;0;0;0;0;0
AudioResolver;0;26;164;10;34;1;0;1;60;13;3;6;6;0;1;0;1;0;0;0
MusicAlbumResolver;0;16;96;20;20;1;0;2;23;4;0;0;0;0;0;0;0;0;0;0
MusicArtistResolver;0;9;41;24;9;1;0;1;14;0;4;2;2;0;0;0;2;0;0;0
BaseVideoResolver;0;35;214;13;44;1;0;1;61;0;0;1;1;0;0;0;0;0;0;0
BookResolver;0;6;41;24;7;1;0;0;13;0;18;1;9;0;2;0;1;0;0;0
FolderResolver;0;2;12;42;2;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
ItemResolver;0;2;21;47;4;0;0;0;5;3;0;0;0;0;0;0;0;0;0;0
BoxSetResolver;0;6;37;32;8;2;0;0;17;3;0;0;0;0;0;0;0;0;0;0
MovieResolver;0;70;397;10;82;2;0;2;161;19;10;17;48;0;2;0;11;0;1;0
PhotoAlbumResolver;0;12;56;11;13;2;0;1;12;1;0;0;0;0;0;0;0;0;0;0
PhotoResolver;0;12;79;8;15;1;0;2;29;0;1;1;1;0;0;0;1;0;0;0
PlaylistResolver;0;6;43;15;6;2;0;0;13;0;0;0;0;0;0;0;0;0;0;0
SpecialFolderResolver;0;7;52;16;8;2;0;0;13;0;22;2;15;0;1;0;0;0;0;0
EpisodeResolver;0;14;50;16;14;2;0;0;12;0;0;0;0;0;0;0;0;0;0;0
SeasonResolver;0;10;58;20;10;2;0;1;15;0;0;0;0;0;0;0;0;0;0;0
SeriesResolver;0;22;134;27;27;2;0;1;43;13;0;0;0;0;0;0;0;0;0;0
GenericVideoResolver;0;1;8;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
SearchEngine;0;28;159;4;30;0;0;0;65;1;3;2;6;0;1;0;0;0;0;0
UserDataManager;0;17;179;14;31;0;0;1;68;24;1;2;2;0;0;0;1;0;0;0
UserManager;1;115;797;11;164;0;0;5;346;730;3;23;31;0;0;0;2;0;0;0
DeviceAccessEntryPoint;0;5;44;0;8;0;0;0;11;6;0;0;0;0;0;0;0;0;0;0
UserViewManager;0;51;279;1;57;0;0;0;122;0;9;12;29;0;1;0;12;0;0;1
ArtistsPostScanTask;0;1;16;44;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
ArtistsValidator;0;6;58;23;6;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0
GenresPostScanTask;0;1;16;46;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
GenresValidator;1;4;40;24;4;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
MusicGenresPostScanTask;0;1;16;46;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
MusicGenresValidator;1;4;40;24;4;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
PeopleValidator;1;5;61;22;5;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0
StudiosPostScanTask;0;1;16;44;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
StudiosValidator;1;5;54;19;5;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0
DirectRecorder;0;2;63;5;5;0;0;0;31;4;0;0;0;0;0;0;0;0;0;0
EmbyTV;0;325;2232;1;411;0;0;8;876;2116;3;42;75;0;6;0;18;0;5;0
