ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
ActionEndpointFactory;1;56;316;15;59;0;0;7;110;13;6;4;23;0;0;0;11;0;0;1
AttributeRoute;0;25;230;9;23;0;0;2;61;32;3;5;8;0;0;0;0;0;2;0
AttributeRouting;0;2;19;20;2;0;0;2;6;0;24;1;6;0;0;0;2;0;0;0
ConsumesMatcherPolicy;0;55;145;26;57;1;0;1;79;47;5;5;9;0;3;0;0;0;0;0
ConsumesMetadata;0;2;12;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
ControllerActionEndpointDataSource;0;6;59;28;7;2;0;7;16;0;0;0;0;0;0;0;0;0;0;0
ControllerLinkGeneratorExtensions;0;13;128;39;18;0;0;1;39;6;0;0;0;0;0;0;0;0;0;0
DynamicControllerEndpointMatcherPolicy;0;19;102;13;18;1;0;5;31;1;0;1;1;0;0;0;0;0;0;0
DynamicControllerEndpointSelector;0;3;33;0;4;0;0;3;13;3;0;0;0;0;0;0;0;0;0;0
DynamicControllerMetadata;0;2;13;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
DynamicControllerRouteValueTransformerMetadata;0;3;19;0;0;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0
DynamicRouteValueTransformer;0;1;4;60;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
EndpointRoutingUrlHelper;0;13;73;10;12;1;0;4;22;0;0;0;0;0;0;0;0;0;0;0
HttpMethodAttribute;0;2;27;43;0;1;7;7;4;0;0;0;0;0;0;0;0;0;0;0
KnownRouteValueConstraint;0;16;100;0;17;0;0;3;29;3;0;0;0;0;0;0;0;0;0;0
MvcAttributeRouteHandler;1;8;68;1;9;0;0;5;21;1;18;1;15;0;1;0;6;0;0;0
MvcRouteHandler;1;7;59;1;8;0;0;5;18;1;20;1;15;0;1;0;6;0;0;0
NormalizedRouteValue;0;7;31;27;7;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0
NullRouter;0;1;15;0;2;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0
PageLinkGeneratorExtensions;0;11;120;41;16;0;0;1;35;6;0;0;0;0;0;0;0;0;0;0
RoutePatternWriter;0;13;64;0;15;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0
RouteValueAttribute;0;3;21;25;0;1;1;1;5;0;0;0;0;0;0;0;0;0;0;0
UrlHelper;0;5;52;38;7;1;0;1;20;6;0;0;0;0;0;0;0;0;0;0
UrlHelperBase;0;69;344;12;81;0;2;8;97;76;0;0;0;0;0;0;0;0;0;0
UrlHelperFactory;0;8;45;4;8;0;0;3;17;0;0;0;0;0;0;0;0;0;0;0
ViewEnginePath;0;16;83;12;17;0;0;1;25;0;0;0;0;0;0;0;0;0;0;0
SerializableError;0;7;33;17;0;1;0;1;8;0;13;1;5;0;0;0;0;0;0;0
ServiceFilterAttribute;0;3;25;30;3;1;0;1;8;0;0;0;0;0;0;0;0;0;0;0
SignInResult;0;3;34;42;3;1;0;6;17;0;0;0;0;0;0;0;0;0;0;0
SignOutResult;0;5;54;38;5;1;0;6;20;0;0;0;0;0;0;0;0;0;0;0
StatusCodeResult;0;2;20;31;2;1;8;13;7;0;0;0;0;0;0;0;0;0;0;0
TypeFilterAttribute;0;6;32;36;6;1;0;1;12;0;3;1;1;0;0;0;0;0;0;0
UnauthorizedObjectResult;0;1;9;25;0;2;0;4;1;0;0;0;0;0;0;0;0;0;0;0
UnauthorizedResult;0;1;8;27;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0
UnprocessableEntityObjectResult;0;1;14;36;0;2;0;4;3;0;0;0;0;0;0;0;0;0;0;0
UnprocessableEntityResult;0;1;9;25;0;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0
UnsupportedMediaTypeResult;0;1;8;27;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0
UrlHelperExtensions;0;22;267;53;44;0;0;1;86;10;0;0;0;0;0;0;0;0;0;0
ValidationProblemDetails;0;9;53;20;0;1;0;4;14;0;0;0;0;0;0;0;0;0;0;0
VirtualFileResult;0;4;32;38;2;2;0;6;15;0;0;0;0;0;0;0;0;0;0;0
ObjectMethodExecutor;0;14;205;29;18;0;0;6;100;21;0;0;0;0;0;0;0;0;0;0
ObjectMethodExecutorFSharpSupport;0;15;100;13;18;0;0;0;35;0;0;1;1;0;0;0;0;0;1;0
PropertyActivator;0;12;76;0;14;0;0;1;33;1;10;2;9;0;0;0;0;0;1;0
CorsApplicationModelProvider;0;30;115;4;34;0;0;2;47;10;0;0;0;0;0;0;0;0;0;0
CorsAuthorizationFilter;0;10;68;23;7;0;0;3;24;0;0;0;0;0;0;0;0;0;0;0
CorsAuthorizationFilterFactory;0;2;20;31;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
CorsHttpMethodActionConstraint;0;9;40;4;9;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0
CorsLoggerExtensions;0;1;15;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
MvcCorsMvcCoreBuilderExtensions;0;6;50;26;9;0;0;2;22;3;0;0;0;0;0;0;0;0;0;0
DisableCorsAuthorizationFilter;0;4;22;21;4;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
AttributeAdapterBase;0;1;11;35;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
CompareAttributeAdapter;0;9;73;12;4;2;0;0;25;6;0;0;0;0;0;0;0;0;0;0
DataAnnotationsClientModelValidatorProvider;0;12;71;15;10;0;0;2;14;0;0;0;0;0;0;0;0;0;0;0
DataAnnotationsLocalizationServices;0;2;20;0;2;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
DataAnnotationsMetadataProvider;0;76;310;18;79;0;0;3;95;15;3;12;12;0;0;0;15;0;0;0
DataAnnotationsModelValidator;0;18;97;19;17;0;0;2;33;0;0;0;0;0;0;0;0;0;0;0
DataAnnotationsModelValidatorProvider;0;13;82;14;12;0;0;2;16;1;0;0;0;0;0;0;0;0;0;0
DataTypeAttributeAdapter;0;4;33;2;4;2;0;1;16;1;0;0;0;0;0;0;0;0;0;0
DefaultClientModelValidatorProvider;0;5;26;10;5;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
MvcDataAnnotationsLocalizationOptionsSetup;0;2;12;7;2;0;0;2;4;0;14;1;2;0;0;0;0;0;0;0
MvcDataAnnotationsMvcBuilderExtensions;0;3;24;33;4;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0
MvcDataAnnotationsMvcCoreBuilderExtensions;0;4;43;30;8;0;0;4;18;6;0;0;0;0;0;0;0;0;0;0
MvcDataAnnotationsMvcOptionsSetup;0;4;44;0;2;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0
FileExtensionsAttributeAdapter;0;3;34;12;4;2;0;0;20;1;2;1;1;0;0;0;0;0;1;0
HiddenInputAttribute;0;1;9;60;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
MaxLengthAttributeAdapter;0;3;30;3;4;2;0;0;14;1;0;0;0;0;0;0;0;0;0;0
MinLengthAttributeAdapter;0;3;30;3;4;2;0;0;14;1;0;0;0;0;0;0;0;0;0;0
MvcDataAnnotationsLocalizationOptions;0;1;7;30;2;0;0;8;5;0;0;0;0;0;0;0;0;0;0;0
NumericClientModelValidator;0;5;33;2;7;0;0;1;14;3;0;0;0;0;0;0;0;0;0;0
NumericClientModelValidatorProvider;0;8;31;11;8;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
RangeAttributeAdapter;0;3;35;14;4;2;0;0;17;1;0;0;0;0;0;0;0;0;0;0
RegularExpressionAttributeAdapter;0;3;28;3;4;2;0;0;13;1;0;0;0;0;0;0;0;0;0;0
RequiredAttributeAdapter;0;3;24;22;4;2;0;1;12;1;0;0;0;0;0;0;0;0;0;0
StringLengthAttributeAdapter;0;5;40;4;6;2;0;0;16;1;0;0;0;0;0;0;0;0;0;0
ValidatableObjectAdapter;0;10;47;7;11;0;0;1;13;1;0;0;0;0;0;0;0;0;0;0
ValidationAttributeAdapter;0;7;36;40;9;0;0;0;12;3;0;0;0;0;0;0;0;0;0;0
ValidationAttributeAdapterProvider;0;14;65;8;14;0;0;1;16;0;0;0;0;0;0;0;0;0;0;0
ValidationProviderAttribute;0;1;4;50;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
DelegatingEnumerable;0;2;30;50;3;0;0;0;12;1;0;0;0;0;0;0;0;0;1;0
DelegatingEnumerator;0;3;39;25;3;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0
MvcXmlMvcBuilderExtensions;0;8;74;28;14;0;0;3;32;10;0;0;0;0;0;0;0;0;0;0
MvcXmlMvcCoreBuilderExtensions;0;8;74;28;14;0;0;3;32;10;0;0;0;0;0;0;0;0;0;0
XmlDataContractSerializerMvcOptionsSetup;0;2;28;24;2;0;0;4;21;0;0;0;0;0;0;0;0;0;0;0
XmlSerializerMvcOptionsSetup;0;2;25;26;2;0;0;4;15;0;0;0;0;0;0;0;0;0;0;0
EnumerableWrapperProvider;0;6;44;16;2;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
EnumerableWrapperProviderFactory;0;8;39;26;7;0;0;1;11;0;0;0;0;0;0;0;0;0;1;0
FormattingUtilities;0;1;25;24;2;0;0;4;5;1;0;0;0;0;0;0;0;0;0;0
DataMemberRequiredBindingMetadataProvider;0;7;32;15;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
MvcXmlOptions;0;1;6;0;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
ProblemDetailsWrapper;0;22;127;11;26;0;1;3;46;8;0;0;0;0;0;0;0;0;0;0
ProblemDetailsWrapperProviderFactory;0;3;26;0;3;0;0;3;8;1;7;2;2;0;0;0;0;0;0;0
SerializableErrorWrapper;0;9;69;23;11;0;0;2;24;4;0;0;0;0;0;0;0;0;0;0
SerializableErrorWrapperProvider;0;3;21;8;3;0;0;2;8;0;0;0;0;0;0;0;0;0;0;0
SerializableErrorWrapperProviderFactory;0;3;15;42;3;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
ValidationProblemDetailsWrapper;0;12;86;10;15;1;0;2;31;0;0;0;0;0;0;0;0;0;0;0
WrapperProviderContext;0;2;14;50;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0
WrapperProviderFactoriesExtensions;0;5;25;24;5;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
XmlDataContractSerializerInputFormatter;0;23;164;23;26;2;0;5;58;15;0;0;0;0;0;0;0;0;0;0
XmlDataContractSerializerOutputFormatter;0;21;178;29;24;2;0;2;67;15;0;0;0;0;0;0;0;0;0;0
XmlSerializerInputFormatter;0;25;155;24;29;2;0;5;55;15;0;0;0;0;0;0;0;0;0;0
XmlSerializerOutputFormatter;0;20;167;31;25;2;0;2;65;21;0;0;0;0;0;0;0;0;0;0
MvcLocalizationMvcBuilderExtensions;0;13;158;43;24;0;0;1;49;0;0;0;0;0;0;0;0;0;0;0
MvcLocalizationMvcCoreBuilderExtensions;0;13;161;47;24;0;0;1;53;0;0;0;0;0;0;0;0;0;0;0
HtmlLocalizer;0;7;67;23;9;0;0;1;26;0;0;0;0;0;0;0;0;0;0;0
HtmlLocalizerExtensions;0;6;35;33;8;0;0;1;14;1;0;0;0;0;0;0;0;0;0;0
HtmlLocalizerFactory;0;5;33;31;5;0;0;1;15;0;0;0;0;0;0;0;0;0;0;0
HtmlLocalizer;0;6;59;16;7;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0
LocalizedHtmlString;0;6;47;37;3;0;0;4;18;0;0;0;0;0;0;0;0;0;0;0
MvcLocalizationServices;0;2;31;3;3;0;0;4;14;1;11;1;4;0;0;0;0;0;0;0
ViewLocalizer;0;9;75;20;10;0;0;2;33;0;0;0;0;0;0;0;0;0;0;0
CompiledRazorAssemblyApplicationPartFactory;0;2;12;42;3;1;0;0;6;1;0;0;0;0;0;0;0;0;0;0
CompiledRazorAssemblyPart;0;1;17;32;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0
RazorCompiledItemFeatureProvider;0;4;26;7;4;0;0;4;11;0;10;3;3;0;0;0;0;0;0;0
CompiledViewDescriptor;0;6;39;55;0;0;0;8;13;0;0;0;0;0;0;0;0;0;0;0
DefaultRazorPageFactoryProvider;0;4;38;17;4;0;0;2;21;0;0;0;0;0;0;0;0;0;0;0
DefaultViewCompiler;0;11;74;11;7;0;0;3;28;1;0;0;0;0;0;0;0;0;0;0
DefaultViewCompilerProvider;0;1;13;0;1;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0
RazorViewAttribute;0;1;12;33;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
ViewsFeature;0;1;4;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
DefaultTagHelperFactory;0;5;54;12;6;0;0;1;18;3;10;2;6;0;1;0;0;0;1;0
MvcRazorMvcBuilderExtensions;1;6;44;34;8;0;0;2;17;3;0;0;0;0;0;0;0;0;0;0
MvcRazorMvcCoreBuilderExtensions;1;9;87;24;14;0;0;16;51;10;0;0;0;0;0;0;0;0;0;0
MvcRazorMvcViewOptionsSetup;0;3;20;28;2;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0
TagHelpersAsServices;0;4;21;0;4;0;0;4;12;0;4;1;1;0;0;0;0;0;0;0
HelperResult;0;4;25;37;3;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0
CryptographyAlgorithms;0;2;14;17;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
DefaultFileVersionProvider;0;12;76;2;11;0;0;3;30;1;0;0;0;0;0;0;0;0;0;0
DefaultTagHelperActivator;0;3;23;17;2;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0
TagHelperMemoryCacheProvider;0;1;7;41;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
RazorInjectAttribute;0;1;4;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
LanguageViewLocationExpander;0;9;69;12;11;0;0;1;17;1;0;0;0;0;0;0;0;0;0;0
MvcRazorDiagnosticSourceExtensions;0;5;59;3;8;0;0;0;12;6;0;0;0;0;0;0;0;0;0;0
MvcRazorLoggerExtensions;0;3;157;1;17;0;0;0;67;103;0;0;0;0;0;0;0;0;0;0
RazorFileHierarchy;0;7;29;0;7;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0
RazorPage;0;29;194;28;41;1;1;4;82;58;0;0;0;0;0;0;0;0;1;0
RazorPageActivator;0;9;89;12;8;0;0;2;25;6;5;5;5;0;0;0;0;0;0;0
RazorPageBase;0;61;485;24;84;0;1;3;142;334;0;1;1;0;0;0;0;0;0;0
RazorPage;0;2;6;50;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
RazorPagePropertyActivator;0;14;105;10;15;0;0;2;22;1;8;3;10;0;0;0;3;0;0;0
RazorView;0;24;208;20;23;0;0;3;63;7;0;1;1;0;0;0;1;0;1;0
RazorViewEngine;0;54;359;12;66;0;0;11;142;95;0;0;0;0;0;0;0;0;1;0
RazorViewEngineOptions;0;1;8;93;0;0;0;4;5;0;0;0;0;0;0;0;0;0;0;0
RazorViewEngineOptionsSetup;0;2;15;0;2;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0
ServiceBasedTagHelperActivator;0;2;11;8;2;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
TagHelperComponentManager;0;2;12;29;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
TagHelperInitializer;0;4;25;16;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0
BodyTagHelper;0;1;9;40;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
HeadTagHelper;0;1;9;40;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
TagHelperComponentPropertyActivator;0;3;36;2;5;0;0;1;12;3;2;1;1;0;0;0;0;0;0;0
TagHelperComponentTagHelper;0;8;53;22;7;1;2;2;21;0;1;1;1;0;0;0;0;0;1;0
TagHelperFeature;0;1;4;42;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
TagHelperFeatureProvider;0;9;28;3;11;0;0;2;10;3;0;0;0;0;0;0;0;0;0;0
UrlResolutionTagHelper;0;30;273;12;36;1;0;3;55;21;0;0;0;0;0;0;0;0;0;0
ViewLocationCacheResult;0;3;27;52;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
ViewLocationExpanderContext;0;3;33;49;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
ViewPath;0;8;30;0;8;0;0;2;3;0;33;1;15;0;0;0;6;0;0;2
CaseSensitiveTagHelperAttributeComparer;0;8;37;2;10;0;0;2;14;3;0;0;0;0;0;0;0;0;0;0
AuthorizationPageApplicationModelProvider;0;5;37;7;6;0;0;3;12;1;0;0;0;0;0;0;0;0;0;0
AutoValidateAntiforgeryPageApplicationModelProvider;0;3;19;26;4;0;0;3;8;1;0;0;0;0;0;0;0;0;0;0
CompiledPageActionDescriptorBuilder;0;8;101;12;12;0;0;11;27;10;1;2;2;0;2;0;0;0;0;0
CompiledPageRouteModelProvider;0;16;105;2;20;0;0;7;35;15;0;1;1;0;1;0;0;0;0;0
DefaultPageApplicationModelPartsProvider;0;30;173;21;34;0;0;8;38;8;1;2;2;0;0;0;0;0;0;0
DefaultPageApplicationModelProvider;0;17;129;9;22;0;0;13;46;13;0;0;0;0;0;0;0;0;0;0
PageApplicationModel;0;3;60;52;0;0;0;18;22;0;3;2;2;0;0;0;0;0;0;0
PageApplicationModelProviderContext;0;1;11;45;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0
PageConventionCollection;0;31;269;28;36;1;0;9;113;85;0;0;0;0;0;0;0;0;0;0
PageHandlerModel;0;2;37;45;0;0;0;10;16;0;2;1;1;0;0;0;0;0;0;0
PageParameterModel;0;5;37;0;0;1;0;7;8;0;0;0;0;0;0;0;0;0;0;0
PagePropertyModel;0;4;30;28;0;1;0;8;7;0;0;0;0;0;0;0;0;0;0;0
PageRouteMetadata;0;1;10;52;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
PageRouteModel;0;2;37;64;0;0;0;9;17;0;2;1;1;0;0;0;0;0;0;0
PageRouteModelFactory;0;13;139;10;20;0;0;3;70;16;7;1;12;0;0;0;3;0;0;0
PageRouteModelProviderContext;0;1;4;42;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
PageRouteTransformerConvention;0;3;20;16;3;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0
ResponseCacheFilterApplicationModelProvider;0;4;32;3;4;0;0;3;13;1;0;0;0;0;0;0;0;0;1;0
TempDataFilterPageApplicationModelProvider;0;3;28;3;4;0;0;4;9;1;0;0;0;0;0;0;0;0;0;0
ViewDataAttributePageApplicationModelProvider;0;3;22;15;4;0;0;4;8;1;0;0;0;0;0;0;0;0;0;0
PageActionEndpointConventionBuilder;0;2;21;25;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
RazorPagesEndpointRouteBuilderExtensions;0;16;163;47;24;0;0;4;86;21;16;10;32;0;0;0;0;0;0;0
CompiledPageActionDescriptor;0;1;16;66;0;2;0;23;2;0;0;0;0;0;0;0;0;0;0;0
MvcRazorPagesMvcBuilderExtensions;1;7;44;27;9;0;0;2;19;3;4;2;2;0;0;0;0;0;0;0
MvcRazorPagesMvcCoreBuilderExtensions;1;6;86;14;9;0;0;27;63;3;2;2;2;0;0;0;0;0;0;0
PageConventionCollectionExtensions;0;43;337;33;60;0;0;4;160;79;23;11;106;0;0;0;1;0;0;0
RazorPagesOptionsSetup;0;2;16;0;2;0;0;3;7;0;0;0;0;0;0;0;0;0;0;0
RazorPagesRazorViewEngineOptionsSetup;0;7;47;12;7;0;0;2;33;1;0;0;0;0;0;0;0;0;0;0
PageHandlerExecutedContext;0;4;54;37;0;2;0;11;3;0;0;0;0;0;0;0;0;0;0;0
PageHandlerExecutingContext;0;3;29;45;0;2;0;11;5;0;0;0;0;0;0;0;0;0;0;0
PageHandlerPageFilter;0;10;61;4;12;0;0;5;21;3;0;0;0;0;0;0;0;0;0;0
PageHandlerResultFilter;0;7;45;6;8;0;0;2;16;1;0;0;0;0;0;0;0;0;0;0
PageHandlerSelectedContext;0;2;19;44;0;2;0;11;3;0;0;0;0;0;0;0;0;0;0;0
PageResponseCacheFilter;0;3;54;34;5;0;0;3;12;3;0;0;0;0;0;0;0;0;0;0
PageSaveTempDataPropertyFilter;0;1;19;0;3;1;0;5;6;3;0;0;0;0;0;0;0;0;0;0
PageSaveTempDataPropertyFilterFactory;0;2;19;0;2;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
PageViewDataAttributeFilter;0;3;32;0;6;0;0;3;7;6;0;0;0;0;0;0;0;0;0;0
PageViewDataAttributeFilterFactory;0;1;13;7;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
DefaultPageActivatorProvider;0;9;58;4;12;0;0;4;29;6;0;0;0;0;0;0;0;0;0;0
DefaultPageFactoryProvider;0;4;59;0;5;0;0;5;20;0;19;6;14;0;0;0;7;0;0;0
DefaultPageHandlerMethodSelector;0;26;126;13;30;0;0;5;26;8;0;1;1;0;0;0;0;0;0;0
DefaultPageLoader;1;14;134;4;14;1;0;12;44;3;0;1;1;0;0;0;0;0;4;0
DefaultPageModelActivatorProvider;0;8;45;2;10;0;0;4;23;3;2;1;1;0;0;0;1;0;0;0
DefaultPageModelFactoryProvider;0;6;50;0;8;0;0;4;15;1;18;2;11;0;0;0;8;0;0;1
DynamicPageEndpointMatcherPolicy;1;21;114;12;19;1;0;7;36;1;0;1;1;0;0;0;0;0;0;0
DynamicPageEndpointSelector;0;3;33;0;4;0;0;3;13;3;0;0;0;0;0;0;0;0;0;0
DynamicPageMetadata;0;2;13;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0
DynamicPageRouteValueTransformerMetadata;0;3;19;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0
ExecutorFactory;0;8;160;0;8;0;0;4;70;10;0;0;0;0;0;0;0;0;0;0
HandleOptionsRequestsPageFilter;0;5;23;11;7;0;0;5;7;3;0;0;0;0;0;0;0;0;0;0
HandlerMethodDescriptor;0;1;7;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0
HandlerParameterDescriptor;0;1;4;42;0;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0
PageActionDescriptorProvider;1;12;102;5;16;0;0;7;34;10;0;1;1;0;0;0;0;0;0;0
PageActionEndpointDataSource;0;3;26;13;3;2;0;5;8;0;0;0;0;0;0;0;0;0;0;0
PageActionInvoker;1;68;566;3;80;1;0;13;124;6;0;0;0;0;0;0;0;0;0;0
PageActionInvokerCacheEntry;0;1;39;25;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
PageActionInvokerProvider;1;16;271;1;20;0;0;9;49;13;0;0;0;0;0;0;0;0;0;0
PageBinderFactory;0;16;136;4;17;0;0;5;23;1;1;2;2;0;0;0;0;0;0;0
PageBoundPropertyDescriptor;0;1;5;37;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
PageLoader;0;1;7;46;2;0;1;7;5;1;0;0;0;0;0;0;0;0;0;0
PageLoaderMatcherPolicy;1;12;75;11;13;1;0;4;21;1;0;0;0;0;0;0;0;0;0;0
PageModelAttribute;0;1;4;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
PageResultExecutor;0;7;70;17;8;1;0;7;14;1;14;1;12;0;0;0;1;0;0;0
PageViewLocationExpander;0;7;30;44;8;0;0;1;8;1;0;0;0;0;0;0;0;0;0;0
RazorPageAdapter;0;1;50;0;3;0;0;1;10;1;0;0;0;0;0;0;0;0;0;0
RazorPageAttribute;0;1;10;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ServiceBasedPageModelActivatorProvider;0;4;26;0;5;0;0;3;11;1;13;1;4;0;0;0;1;0;0;0
MvcRazorPagesDiagnosticSourceExtensions;0;25;339;3;48;0;0;5;112;276;0;0;0;0;0;0;0;0;0;0
NonHandlerAttribute;0;1;4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Page;0;1;3;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
PageActionDescriptor;1;5;40;39;0;1;1;15;8;0;0;0;0;0;0;0;0;0;0;0
PageBase;0;52;731;51;140;1;1;10;290;739;0;0;0;0;0;0;0;0;0;0
PageContext;0;6;70;23;0;1;0;19;11;0;0;0;0;0;0;0;0;0;0;0
PageContextAttribute;0;1;4;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
PageLoggerExtensions;0;8;111;0;15;0;0;3;48;16;0;0;0;0;0;0;0;0;0;0
PageModel;0;64;804;50;144;0;0;9;312;818;0;0;0;0;0;0;0;0;0;0
PageResult;0;3;20;44;2;1;0;10;8;0;0;0;0;0;0;0;0;0;0;0
RazorPagesOptions;0;3;24;25;2;0;0;11;10;0;0;0;0;0;0;0;0;0;0;0
AnchorTagHelper;0;30;177;27;29;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0
AttributeMatcher;0;12;55;23;13;0;0;2;12;1;0;0;0;0;0;0;0;0;0;0
CacheTagHelper;0;14;171;21;16;2;0;6;60;21;0;0;0;0;0;0;0;0;0;0
CacheTagHelperBase;0;1;46;54;0;1;2;3;2;0;0;0;0;0;0;0;0;0;0;0
CacheTagHelperMemoryCacheFactory;0;1;15;34;0;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
CacheTagHelperOptions;0;1;4;55;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
CacheTagKey;0;42;269;11;46;0;0;8;91;18;1;4;5;0;0;0;0;0;0;0
DistributedCacheTagHelperFormatter;0;4;28;6;5;0;0;3;15;1;0;0;0;0;0;0;0;0;0;0
DistributedCacheTagHelperFormattingContext;0;1;4;42;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
DistributedCacheTagHelperService;1;13;137;13;11;0;0;5;49;3;0;0;0;0;0;0;0;0;0;0
DistributedCacheTagHelperStorage;0;4;28;17;5;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0
CurrentValues;0;1;10;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0
TagHelperServicesExtensions;0;6;46;28;9;0;0;5;22;3;0;0;0;0;0;0;0;0;0;0
DistributedCacheTagHelper;0;8;65;20;9;2;0;5;19;1;0;0;0;0;0;0;0;0;0;0
EnvironmentTagHelper;0;24;87;31;24;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0
FileProviderGlobbingDirectory;0;9;71;5;6;2;0;3;16;0;0;0;0;0;0;0;0;0;0;0
FileProviderGlobbingFile;0;3;21;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;0
FormActionTagHelper;0;28;178;21;27;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0
FormTagHelper;0;41;213;23;40;1;0;1;29;0;0;0;0;0;0;0;0;0;0;0
GlobbingUrlBuilder;0;46;264;14;29;0;0;3;92;33;0;0;0;0;0;0;0;0;0;0
ImageTagHelper;0;5;67;38;6;2;0;0;14;1;0;0;0;0;0;0;0;0;0;0
InputTagHelper;0;56;353;21;63;1;0;1;116;24;0;0;0;0;0;0;0;0;0;0
JavaScriptResources;0;1;34;15;3;0;0;3;13;1;33;1;17;0;0;0;4;0;0;0
